PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
144462,39161,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144462,39161,116,CLECS,Chinese List of Existing Chemical substances,SOAF,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144462,39161,117,NZTSD,New Zealand Toxic Substances Database,,
144462,39161,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144462,39161,203,ISHL,Japanese Industrial Safety and Health Law,,
144462,39161,204,KKDIK,Turkey REACH compliance check completed,,
144462,39161,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144462,39161,206,SERB,Serbia,JAPAN,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144462,39161,207,IND,Indonesia,,
144462,39161,208,THAI,Thailand,,
144462,39161,209,TAIW,Taiwan,IND,er supplier CIRF at the time of review component meets EU article and Global inventory exemptions
144702,39341,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144702,39341,109,CEPA,Canadian Environmental Protection Act,,
144702,39341,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,117,NZTSD,New Zealand Toxic Substances Database,,
144702,39341,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,203,ISHL,Japanese Industrial Safety and Health Law,,
144702,39341,204,KKDIK,Turkey REACH compliance check completed,,
144702,39341,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
136727,35801,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
136727,35801,109,CEPA,Canadian Environmental Protection Act,,
136727,35801,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,DSL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,111,ELINCS,European REACH,CEPAN,Not on NDSL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU REACH Reg exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU REACH reg exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,114,ECL,Korean Existing Chemicals Inventory,KKDIK,KKDIK Reg Exempt Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
136727,35801,116,CLECS,Chinese List of Existing Chemical substances,SOAF,ENCS OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,117,NZTSD,New Zealand Toxic Substances Database,,
136727,35801,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
136727,35801,203,ISHL,Japanese Industrial Safety and Health Law,,ISHL OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,204,KKDIK,Turkey REACH compliance check completed,,IECSA OK Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
136727,35801,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
133558,35501,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
133558,35501,109,CEPA,Canadian Environmental Protection Act,,
133558,35501,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,DSL exempt OK 
133558,35501,111,ELINCS,European REACH,CEPAN,Not on NDSL OK 
133558,35501,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU REACH Reg exempt OK 
133558,35501,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU REACH Reg exempt OK
133558,35501,114,ECL,Korean Existing Chemicals Inventory,KKDIK,KKDIK Reg exempt OK
133558,35501,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
133558,35501,116,CLECS,Chinese List of Existing Chemical substances,SOAF,ENCS exempt OK 
133558,35501,117,NZTSD,New Zealand Toxic Substances Database,,
133558,35501,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
133558,35501,203,ISHL,Japanese Industrial Safety and Health Law,,ISHL exempt OK
133558,35501,204,KKDIK,Turkey REACH compliance check completed,,IESCA Exempt OK 
133558,35501,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
141934,37404,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
141934,37404,109,CEPA,Canadian Environmental Protection Act,,
141934,37404,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,117,NZTSD,New Zealand Toxic Substances Database,,
141934,37404,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,203,ISHL,Japanese Industrial Safety and Health Law,,
141934,37404,204,KKDIK,Turkey REACH compliance check completed,,
141934,37404,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,207,IND,Indonesia,,
141934,37404,208,THAI,Thailand,,
141934,37404,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141934,37404,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
141935,37402,109,CEPA,Canadian Environmental Protection Act,,
141935,37402,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptionsPer supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,117,NZTSD,New Zealand Toxic Substances Database,,
141935,37402,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,203,ISHL,Japanese Industrial Safety and Health Law,,
141935,37402,204,KKDIK,Turkey REACH compliance check completed,,
141935,37402,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,207,IND,Indonesia,,
141935,37402,208,THAI,Thailand,,
141935,37402,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
141935,37402,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
139938,36545,90,MSDS,MSDS Requirement,MSDS,
139938,36545,91,TSCA,TSCA Certificate,TSCA,
139938,36545,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
139938,36545,109,CEPA,Canadian Environmental Protection Act,,
139938,36545,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
139938,36545,111,ELINCS,European REACH,CEPAN,
139938,36545,112,AICS,Australian Inventory of chemical Substances,ELINCS,
139938,36545,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
139938,36545,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
139938,36545,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
139938,36545,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
139938,36545,117,NZTSD,New Zealand Toxic Substances Database,,
139938,36545,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
139938,36545,203,ISHL,Japanese Industrial Safety and Health Law,,
139938,36545,204,KKDIK,Turkey REACH compliance check completed,,
139938,36545,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
139938,36545,206,SERB,Serbia,JAPAN,
139938,36545,207,IND,Indonesia,,
139938,36545,208,THAI,Thailand,,
139938,36545,209,TAIW,Taiwan,IND,
139938,36545,210,SOAF,South Africa,THAI,
139938,36545,211,JAP,Japan,IECSA,
139878,36544,90,MSDS,MSDS Requirement,MSDS,
139878,36544,91,TSCA,TSCA Certificate,TSCA,
139878,36544,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
139878,36544,109,CEPA,Canadian Environmental Protection Act,,
139878,36544,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
139878,36544,111,ELINCS,European REACH,CEPAN,
139878,36544,112,AICS,Australian Inventory of chemical Substances,ELINCS,
139878,36544,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
139878,36544,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
139878,36544,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
139878,36544,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
139878,36544,117,NZTSD,New Zealand Toxic Substances Database,,
139878,36544,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
139878,36544,203,ISHL,Japanese Industrial Safety and Health Law,,
139878,36544,204,KKDIK,Turkey REACH compliance check completed,,
139878,36544,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
139878,36544,206,SERB,Serbia,JAPAN,
139878,36544,207,IND,Indonesia,,
139878,36544,208,THAI,Thailand,,
139878,36544,209,TAIW,Taiwan,IND,
139878,36544,210,SOAF,South Africa,THAI,
139878,36544,211,JAP,Japan,IECSA,
108287,31821,90,MSDS,MSDS Requirement,MSDS,
108287,31821,91,TSCA,TSCA Certificate,TSCA,both are Active
108287,31821,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
108287,31821,109,CEPA,Canadian Environmental Protection Act,,both are on Canada DSL
108287,31821,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Yes based on composition on CIRF
108287,31821,111,ELINCS,European REACH,CEPAN,not reviewed
108287,31821,112,AICS,Australian Inventory of chemical Substances,ELINCS,OK - Reach Registered on CIRF and manufactured in Austria 
108287,31821,113,ENCS,Japanese Existing and New Chemical substances,EINECS,OK - REACH registered on CIRF and manufactured in Austria  
108287,31821,114,ECL,Korean Existing Chemicals Inventory,KKDIK,not reviewed
108287,31821,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,not reviewed
108287,31821,116,CLECS,Chinese List of Existing Chemical substances,SOAF,compliant based on Insight check and 100% given on CIRF
108287,31821,117,NZTSD,New Zealand Toxic Substances Database,,not reviewed
108287,31821,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,not reviewed
110859,34061,90,MSDS,MSDS Requirement,MSDS,"English available, getting in French and German "
110859,34061,91,TSCA,TSCA Certificate,TSCA,TSCA Active confirmed 
110859,34061,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
110859,34061,109,CEPA,Canadian Environmental Protection Act,,Not evaluated for Canada
110859,34061,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
110859,34061,111,ELINCS,European REACH,CEPAN,
110859,34061,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU REACH registered
110859,34061,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
110859,34061,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
110859,34061,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
110859,34061,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
110859,34061,117,NZTSD,New Zealand Toxic Substances Database,,
110859,34061,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
110859,34061,203,ISHL,Japanese Industrial Safety and Health Law,,
110859,34061,204,KKDIK,Turkey REACH compliance check completed,,
110859,34061,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
144702,39341,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,207,IND,Indonesia,,
144702,39341,208,THAI,Thailand,,
144702,39341,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144702,39341,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144703,39342,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144703,39342,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144703,39342,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144703,39342,109,CEPA,Canadian Environmental Protection Act,,
144703,39342,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144703,39342,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
144703,39342,112,AICS,Australian Inventory of chemical Substances,ELINCS,
144703,39342,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
144703,39342,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
144703,39342,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
144703,39342,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
141781,37341,90,MSDS,MSDS Requirement,MSDS,
141781,37341,91,TSCA,TSCA Certificate,TSCA,
141781,37341,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
141781,37341,109,CEPA,Canadian Environmental Protection Act,,
141781,37341,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
141781,37341,111,ELINCS,European REACH,CEPAN,
141781,37341,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not registered
141781,37341,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not registered
141781,37341,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not registered
141781,37341,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not approving for EMEA
141781,37341,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not approving for EMEA
141781,37341,117,NZTSD,New Zealand Toxic Substances Database,,
141781,37341,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
141781,37341,203,ISHL,Japanese Industrial Safety and Health Law,,
141781,37341,204,KKDIK,Turkey REACH compliance check completed,,
141781,37341,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Not listed per supplier CIRF
141781,37341,206,SERB,Serbia,JAPAN,Not approving for Japan
141781,37341,207,IND,Indonesia,,
141781,37341,208,THAI,Thailand,,
141781,37341,209,TAIW,Taiwan,IND,
141781,37341,210,SOAF,South Africa,THAI,
141781,37341,211,JAP,Japan,IECSA,
144703,39342,117,NZTSD,New Zealand Toxic Substances Database,,
144703,39342,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
144703,39342,203,ISHL,Japanese Industrial Safety and Health Law,,
144703,39342,204,KKDIK,Turkey REACH compliance check completed,,
144703,39342,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
144703,39342,206,SERB,Serbia,JAPAN,
144703,39342,207,IND,Indonesia,,
144703,39342,208,THAI,Thailand,,
144703,39342,209,TAIW,Taiwan,IND,
144703,39342,210,SOAF,South Africa,THAI,
144703,39342,211,JAP,Japan,IECSA,
142553,38121,90,MSDS,MSDS Requirement,MSDS,
142553,38121,91,TSCA,TSCA Certificate,TSCA,
142553,38121,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
142553,38121,109,CEPA,Canadian Environmental Protection Act,,
142553,38121,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
142553,38121,111,ELINCS,European REACH,CEPAN,
142553,38121,112,AICS,Australian Inventory of chemical Substances,ELINCS,
142553,38121,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
139349,36301,90,MSDS,MSDS Requirement,MSDS,
139349,36301,91,TSCA,TSCA Certificate,TSCA,
139349,36301,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
139349,36301,109,CEPA,Canadian Environmental Protection Act,,
139349,36301,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,contains CEPA Toxic
139349,36301,111,ELINCS,European REACH,CEPAN,
139349,36301,112,AICS,Australian Inventory of chemical Substances,ELINCS,dont have the information
139349,36301,113,ENCS,Japanese Existing and New Chemical substances,EINECS,dont have the information
139349,36301,114,ECL,Korean Existing Chemicals Inventory,KKDIK,dont have the information
139349,36301,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,dont have the information
139349,36301,116,CLECS,Chinese List of Existing Chemical substances,SOAF,dont have the information
139349,36301,117,NZTSD,New Zealand Toxic Substances Database,,
139349,36301,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
139349,36301,203,ISHL,Japanese Industrial Safety and Health Law,,
139349,36301,204,KKDIK,Turkey REACH compliance check completed,,
139349,36301,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
139349,36301,206,SERB,Serbia,JAPAN,
139349,36301,207,IND,Indonesia,,
139349,36301,208,THAI,Thailand,,
139349,36301,209,TAIW,Taiwan,IND,
139349,36301,210,SOAF,South Africa,THAI,
139349,36301,211,JAP,Japan,IECSA,okay per CIRF
142201,37483,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
142201,37483,109,CEPA,Canadian Environmental Protection Act,,
142201,37483,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,117,NZTSD,New Zealand Toxic Substances Database,,
142201,37483,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,203,ISHL,Japanese Industrial Safety and Health Law,,
142201,37483,204,KKDIK,Turkey REACH compliance check completed,,
142201,37483,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,207,IND,Indonesia,,
142201,37483,208,THAI,Thailand,,
142201,37483,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142201,37483,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
142553,38121,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
142553,38121,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
142553,38121,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
142553,38121,117,NZTSD,New Zealand Toxic Substances Database,,
143191,38304,90,MSDS,MSDS Requirement,MSDS,"Per supplier TDS at the time of review component meets EU article and Global inventory exemptions.
"
143191,38304,91,TSCA,TSCA Certificate,TSCA,"Per supplier TDS at the time of review component meets EU article and Global inventory exemptions.
"
143191,38304,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
143191,38304,109,CEPA,Canadian Environmental Protection Act,,
143191,38304,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
143191,38304,111,ELINCS,European REACH,CEPAN,
143191,38304,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Per supplier TDS at the time of review component meets EU article and Global inventory exemptions.
"
143191,38304,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
143191,38304,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
143191,38304,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
142553,38121,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
142553,38121,203,ISHL,Japanese Industrial Safety and Health Law,,
142553,38121,204,KKDIK,Turkey REACH compliance check completed,,
142553,38121,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
142553,38121,206,SERB,Serbia,JAPAN,
142553,38121,207,IND,Indonesia,,
142553,38121,208,THAI,Thailand,,
142553,38121,209,TAIW,Taiwan,IND,
142553,38121,210,SOAF,South Africa,THAI,
142553,38121,211,JAP,Japan,IECSA,
143191,38304,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
143191,38304,117,NZTSD,New Zealand Toxic Substances Database,,
143191,38304,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
143191,38304,203,ISHL,Japanese Industrial Safety and Health Law,,
143191,38304,204,KKDIK,Turkey REACH compliance check completed,,
143191,38304,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
143191,38304,206,SERB,Serbia,JAPAN,
143191,38304,207,IND,Indonesia,,
143191,38304,208,THAI,Thailand,,
143191,38304,209,TAIW,Taiwan,IND,
143736,39041,90,MSDS,MSDS Requirement,MSDS,This product is not classified as hazardous
143191,38304,210,SOAF,South Africa,THAI,
143191,38304,211,JAP,Japan,IECSA,"Per supplier TDS at the time of review component meets EU article and Global inventory exemptions.
"
143736,39041,91,TSCA,TSCA Certificate,TSCA,Ok per SDS and CIRF
143736,39041,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
143736,39041,109,CEPA,Canadian Environmental Protection Act,,
143736,39041,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,Ok per SDS and CIRF
143736,39041,111,ELINCS,European REACH,CEPAN,Ok per SDS and CIRF
143736,39041,112,AICS,Australian Inventory of chemical Substances,ELINCS,Ok per SDS and CIRF
143736,39041,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Restrict for UK - not approving new for UK
143736,39041,114,ECL,Korean Existing Chemicals Inventory,KKDIK,per CIRF comments - not selling to Turkey
143736,39041,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Ok per SDS and CIRF
143736,39041,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
143736,39041,117,NZTSD,New Zealand Toxic Substances Database,,
143736,39041,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
143736,39041,203,ISHL,Japanese Industrial Safety and Health Law,,
143736,39041,204,KKDIK,Turkey REACH compliance check completed,,
143736,39041,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
143736,39041,206,SERB,Serbia,JAPAN,
143736,39041,207,IND,Indonesia,,
143736,39041,208,THAI,Thailand,,
143736,39041,209,TAIW,Taiwan,IND,
143736,39041,210,SOAF,South Africa,THAI,
143736,39041,211,JAP,Japan,IECSA,
144300,39061,90,MSDS,MSDS Requirement,MSDS,per CIRF
144300,39061,91,TSCA,TSCA Certificate,TSCA,per new CIRF
144300,39061,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,per new CIRF 
144300,39061,109,CEPA,Canadian Environmental Protection Act,,per new CIRF
144300,39061,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,per new CIRF
144300,39061,111,ELINCS,European REACH,CEPAN,No info provided on UK REACH
144300,39061,112,AICS,Australian Inventory of chemical Substances,ELINCS,Restrict Turkey - no information provided
144300,39061,113,ENCS,Japanese Existing and New Chemical substances,EINECS,per 3E search
144300,39061,114,ECL,Korean Existing Chemicals Inventory,KKDIK,per 3E search
144300,39061,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Restrict AP
144958,39601,90,MSDS,MSDS Requirement,MSDS,OK
144958,39601,91,TSCA,TSCA Certificate,TSCA,per cirf
144958,39601,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
144958,39601,109,CEPA,Canadian Environmental Protection Act,,
144958,39601,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,per cirf
144958,39601,111,ELINCS,European REACH,CEPAN,per cirf
144958,39601,112,AICS,Australian Inventory of chemical Substances,ELINCS,per cirf
144958,39601,113,ENCS,Japanese Existing and New Chemical substances,EINECS,per cirf 
144958,39601,114,ECL,Korean Existing Chemicals Inventory,KKDIK,per cirf
