,PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
24502,70789,30741,111,ELINCS,European REACH,CEPAN,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24503,70789,30741,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24504,70789,30741,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24505,70789,30741,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24506,70789,30741,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24507,70789,30741,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24508,70789,30741,117,NZTSD,New Zealand Toxic Substances Database,,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24509,70789,30741,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24510,94681,30721,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24511,94681,30721,111,ELINCS,European REACH,CEPAN,
24512,94681,30721,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24513,94681,30721,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24514,94681,30721,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24515,94681,30721,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24516,94681,30721,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24517,94681,30721,117,NZTSD,New Zealand Toxic Substances Database,,
24518,94681,30721,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24519,79598,29781,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24520,79598,29781,109,CEPA,Canadian Environmental Protection Act,,
24521,79598,29781,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24522,79598,29781,111,ELINCS,European REACH,CEPAN,
24523,79598,29781,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24524,79598,29781,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24525,79598,29781,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24526,79598,29781,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24527,79598,29781,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24528,79598,29781,117,NZTSD,New Zealand Toxic Substances Database,,
24529,79598,29781,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24530,27457,19421,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24531,27457,19421,109,CEPA,Canadian Environmental Protection Act,,Article
24532,27457,19421,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Article
24533,27457,19421,111,ELINCS,European REACH,CEPAN,"Article, Exempt"
24534,27457,19421,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Article, Exempt"
24535,27457,19421,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"Article, Exempt"
24536,27457,19421,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"Article, Exempt"
24537,27457,19421,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"Article, Exempt"
24538,27457,19421,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"Article, Exempt"
24539,27457,19421,117,NZTSD,New Zealand Toxic Substances Database,,"Article, Exempt"
24540,27457,19421,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"Article, Exempt"
24541,33962,20661,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24542,33962,20661,109,CEPA,Canadian Environmental Protection Act,,ON DSL
24543,33962,20661,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24544,33962,20661,111,ELINCS,European REACH,CEPAN,Not reviewed for EU REACH
24545,33962,20661,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24546,33962,20661,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24547,33962,20661,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24548,33962,20661,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24549,33962,20661,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24550,33962,20661,117,NZTSD,New Zealand Toxic Substances Database,,
24551,33962,20661,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24552,34933,20701,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24553,34933,20701,109,CEPA,Canadian Environmental Protection Act,,CIRF states DSL
24554,34933,20701,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24555,34933,20701,111,ELINCS,European REACH,CEPAN,"CIRF states exempt, Reg and PreReg components"
24556,34933,20701,112,AICS,Australian Inventory of chemical Substances,ELINCS,CIRF listed
24557,34933,20701,113,ENCS,Japanese Existing and New Chemical substances,EINECS,CIRF listed
24558,34933,20701,114,ECL,Korean Existing Chemicals Inventory,KKDIK,CIRF listed
24559,34933,20701,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,CIRF listed
24560,34933,20701,116,CLECS,Chinese List of Existing Chemical substances,SOAF,CIRF listed
24561,34933,20701,117,NZTSD,New Zealand Toxic Substances Database,,CIRF listed
24562,34933,20701,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,CIRF listed
24563,35611,20802,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24564,35611,20802,109,CEPA,Canadian Environmental Protection Act,,SDS-CIRF - DSL
24565,35611,20802,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24566,35611,20802,111,ELINCS,European REACH,CEPAN,CIRF - All components Reg or Pre-Reg
24567,35611,20802,112,AICS,Australian Inventory of chemical Substances,ELINCS,SDS-CIRF - Listed
24568,35611,20802,113,ENCS,Japanese Existing and New Chemical substances,EINECS,SDS-CIRF discrepancy - not needed for program.
24569,35611,20802,114,ECL,Korean Existing Chemicals Inventory,KKDIK,SDS-CIRF - Listed
24570,35611,20802,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,SDS-CIRF - Listed
24571,35611,20802,116,CLECS,Chinese List of Existing Chemical substances,SOAF,SDS-CIRF discrepancy - not needed for program.
24572,35611,20802,117,NZTSD,New Zealand Toxic Substances Database,,SDS-CIRF - Listed
24573,35611,20802,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Unknown
24574,29449,20804,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24575,29449,20804,109,CEPA,Canadian Environmental Protection Act,,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24576,29449,20804,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24577,29449,20804,111,ELINCS,European REACH,CEPAN,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24578,29449,20804,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24579,29449,20804,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24580,29449,20804,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24581,29449,20804,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24582,29449,20804,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24583,29449,20804,117,NZTSD,New Zealand Toxic Substances Database,,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24584,29449,20804,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions"
24585,41266,23081,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24586,41266,23081,109,CEPA,Canadian Environmental Protection Act,,
24587,41266,23081,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24588,41266,23081,111,ELINCS,European REACH,CEPAN,Exempt Polymer
24589,41266,23081,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24590,41266,23081,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24591,41266,23081,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24592,41266,23081,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24593,41266,23081,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24594,42714,23321,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24595,42714,23321,109,CEPA,Canadian Environmental Protection Act,,
24596,42714,23321,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Get EU CLP  SDS in required languages is use in EMEA
24597,42714,23321,111,ELINCS,European REACH,CEPAN,"Exempt Polymer, Monomers registered"
24598,39903,22181,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24599,39903,22181,109,CEPA,Canadian Environmental Protection Act,,"One component on DSD, one component on NDSL, "
24600,39903,22181,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24601,39903,22181,111,ELINCS,European REACH,CEPAN,
24602,39903,22181,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24603,39903,22181,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24604,39903,22181,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not on Korean Inventory
24605,39903,22181,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24606,39903,22181,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24607,39903,22181,117,NZTSD,New Zealand Toxic Substances Database,,
24608,39903,22181,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24609,42714,23321,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24610,42714,23321,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24611,42714,23321,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24612,42714,23321,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24613,42714,23321,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24614,42714,23321,117,NZTSD,New Zealand Toxic Substances Database,,
24615,42714,23321,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24616,41266,23081,117,NZTSD,New Zealand Toxic Substances Database,,
24617,41266,23081,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24618,26715,23661,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24619,26715,23661,109,CEPA,Canadian Environmental Protection Act,,
24620,26715,23661,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24621,26715,23661,111,ELINCS,European REACH,CEPAN,
24622,26715,23661,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24623,26715,23661,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
24624,26715,23661,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24625,26715,23661,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24626,20311,15161,112,AICS,Australian Inventory of chemical Substances,ELINCS,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24627,20311,15161,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24628,26715,23661,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
24629,26715,23661,117,NZTSD,New Zealand Toxic Substances Database,,
24630,26715,23661,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24631,20311,15161,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24632,20311,15161,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24633,20311,15161,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,No concerns noted by supplier
24634,20311,15161,109,CEPA,Canadian Environmental Protection Act,,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24635,20311,15161,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"* At review per CIRF and LOLI listed/exempt: TSCA, DSL/nDSL,AICS, IECSC,ENCS, KECI, NZIoC, PICCS, Turkey"
24636,20311,15161,111,ELINCS,European REACH,CEPAN,* Supplier registered tonnage band REACH per CIRF & new 2013 SDD (01-2119379499-16-xxxx)
24637,69006,28601,114,ECL,Korean Existing Chemicals Inventory,KKDIK,All listed in Korea
24638,69006,28601,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not reviewed
24639,69006,28601,116,CLECS,Chinese List of Existing Chemical substances,SOAF,All listed in China
24640,69006,28601,117,NZTSD,New Zealand Toxic Substances Database,,Not reviewed
24641,69006,28601,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Not reviewed
24642,70578,28683,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
24643,70578,28683,109,CEPA,Canadian Environmental Protection Act,,See CIRF
24644,70578,28683,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
24645,70578,28683,111,ELINCS,European REACH,CEPAN,Monomer not registered
24646,70578,28683,112,AICS,Australian Inventory of chemical Substances,ELINCS,
24647,70578,28683,113,ENCS,Japanese Existing and New Chemical substances,EINECS,See CIRF
24648,70578,28683,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
24649,70578,28683,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
24650,70578,28683,116,CLECS,Chinese List of Existing Chemical substances,SOAF,See CIRF
