AP_PGM_ID,PGM_ID,REGION_ID,REGION_NAME,GY_PLANT_ID,PROH_PLANT_NAME
23971,134835,3.0,EMEA,,
23971,134835,1.0,NA,,
23971,134835,3.0,EMEA,346.0,Melksham
23971,134835,1.0,NA,,
23971,134835,3.0,EMEA,360.0,Krusevac
23973,134837,,,,
23974,134838,,,,
23983,134986,1.0,NA,,
23983,134986,2.0,LA,,
23983,134986,3.0,EMEA,,
23983,134986,4.0,AP,,
23984,134987,1.0,NA,,
23984,134987,2.0,LA,,
23984,134987,3.0,EMEA,,
23984,134987,4.0,AP,,
23985,135044,1.0,NA,,
23995,135168,1.0,NA,,
23995,135168,2.0,LA,,
23995,135168,3.0,EMEA,,
23995,135168,4.0,AP,,
24027,135478,3.0,EMEA,,
24028,135479,3.0,EMEA,,
24029,135524,1.0,NA,,
24029,135524,2.0,LA,,
24029,135524,3.0,EMEA,346.0,Melksham
24029,135524,4.0,AP,,
24033,135575,,,,
24051,135870,1.0,NA,,
24051,135870,2.0,LA,,
24051,135870,3.0,EMEA,,
24051,135870,4.0,AP,,
24055,136022,1.0,NA,,
24055,136022,2.0,LA,,
24055,136022,3.0,EMEA,,
24055,136022,4.0,AP,,
24063,136266,1.0,NA,,
24063,136266,2.0,LA,,
24063,136266,3.0,EMEA,,
24063,136266,4.0,AP,,
24069,136526,3.0,EMEA,,
24076,136626,3.0,EMEA,,
24082,136675,1.0,NA,9.0,Medicine Hat
24082,136675,2.0,LA,,
24082,136675,3.0,EMEA,,
24082,136675,4.0,AP,,
24082,136675,1.0,NA,10.0,Napanee
24082,136675,2.0,LA,,
24082,136675,3.0,EMEA,,
24082,136675,4.0,AP,,
24082,136675,1.0,NA,11.0,Valleyfield
24082,136675,2.0,LA,,
24082,136675,3.0,EMEA,,
24082,136675,4.0,AP,,
24082,136675,1.0,NA,,
24082,136675,2.0,LA,,
24082,136675,3.0,EMEA,360.0,Krusevac
24082,136675,4.0,AP,,
24085,136677,,,,
24086,136678,,,,
24087,136679,,,,
24088,136680,,,,
24089,136681,,,,
24100,136822,,,,
23975,134888,3.0,EMEA,23.0,Adapazari
23975,134888,4.0,AP,,
23975,134888,3.0,EMEA,25.0,Izmit
23975,134888,4.0,AP,,
23975,134888,3.0,EMEA,,
23975,134888,4.0,AP,40.0,Thailand
23975,134888,3.0,EMEA,,
23975,134888,4.0,AP,42.0,Nippon Giant
23975,134888,3.0,EMEA,,
23975,134888,4.0,AP,47.0,Indonesia
23975,134888,3.0,EMEA,360.0,Krusevac
23975,134888,4.0,AP,,
23993,135166,1.0,NA,,
23993,135166,2.0,LA,,
23993,135166,3.0,EMEA,,
23993,135166,4.0,AP,,
24005,135370,3.0,EMEA,18.0,Debica
24005,135370,3.0,EMEA,19.0,Philippsburg
24005,135370,3.0,EMEA,23.0,Adapazari
24005,135370,3.0,EMEA,24.0,Sava
24005,135370,3.0,EMEA,25.0,Izmit
24005,135370,3.0,EMEA,26.0,Fulda
24005,135370,3.0,EMEA,27.0,South Africa
24005,135370,3.0,EMEA,48.0,Amiens South
24005,135370,3.0,EMEA,49.0,Montlucon
24005,135370,3.0,EMEA,50.0,Hanau
24005,135370,3.0,EMEA,51.0,Wittlich
24005,135370,3.0,EMEA,52.0,Fuerstenwalde
24005,135370,3.0,EMEA,53.0,Riesa
24005,135370,3.0,EMEA,180.0,Polymer-Technik Elbe GmbH
24005,135370,3.0,EMEA,220.0,RCCE
24005,135370,3.0,EMEA,260.0,Conbelts Bytom-SAEU
24005,135370,3.0,EMEA,261.0,DRC Kauucuk
24005,135370,3.0,EMEA,262.0,Empresa Industrial de Borracha SA-EIB
24005,135370,3.0,EMEA,263.0,FTT Stomil Wolbrom SA
24005,135370,3.0,EMEA,264.0,Geyer and Hosaja-Zak-ADY Gumowe w Mielcu-Sp. Zo.o
24005,135370,3.0,EMEA,265.0,Hexpol - Berwin
24005,135370,3.0,EMEA,266.0,Kabat Tyre
24005,135370,3.0,EMEA,267.0,Kolsan
24005,135370,3.0,EMEA,268.0,Kraiburg Austria GmbH and Co. KG
24005,135370,3.0,EMEA,269.0,Marangoni S.p.A Rovereto
24005,135370,3.0,EMEA,270.0,Marangoni S.p.A Hamburg
24005,135370,3.0,EMEA,271.0,Matrax s.r.o.
24005,135370,3.0,EMEA,272.0,Multiblend
24005,135370,3.0,EMEA,273.0,Omya Uk Limited-Masterbatches
24005,135370,3.0,EMEA,274.0,Ozka Lastik ve Kaucuk Inc.
24005,135370,3.0,EMEA,276.0,Phoenix Compound Technology Hamburg
24005,135370,3.0,EMEA,277.0,Phoenix Compound Technology Waltershausen
24005,135370,3.0,EMEA,279.0,ProPS s.r.o.
24005,135370,3.0,EMEA,280.0,S and N Rubber¿
24005,135370,3.0,EMEA,281.0,Socamont-S.A.
24005,135370,3.0,EMEA,282.0,Stomil Poznan
24005,135370,3.0,EMEA,283.0,Tecnogum
24005,135370,3.0,EMEA,284.0,Vil Kaucuk San.ve Tic. Ltd Sti
24005,135370,3.0,EMEA,285.0,Zaklady Chemiczne BOCHEM Sp. z o.o
24005,135370,3.0,EMEA,320.0,Dudelange
24005,135370,3.0,EMEA,346.0,Melksham
24005,135370,3.0,EMEA,360.0,Krusevac
24037,135624,3.0,EMEA,,
24039,135631,,,,
24045,135779,,,,
24046,135780,,,,
24047,135781,,,,
24049,135826,1.0,NA,,
24049,135826,2.0,LA,,
24049,135826,3.0,EMEA,,
24049,135826,4.0,AP,,
24054,136021,1.0,NA,,
24073,136623,1.0,NA,,
24073,136623,2.0,LA,,
24073,136623,3.0,EMEA,,
24073,136623,4.0,AP,,
24106,136868,4.0,AP,,
24111,137030,1.0,NA,,
24111,137030,2.0,LA,,
24111,137030,3.0,EMEA,,
24111,137030,4.0,AP,,
24115,137135,,,,
24124,137182,1.0,NA,,
24125,137183,1.0,NA,,
24126,137184,1.0,NA,,
24127,137185,1.0,NA,,
24128,137186,1.0,NA,,
24129,137187,1.0,NA,,
24130,137188,1.0,NA,,
24131,137189,1.0,NA,,
24132,137190,1.0,NA,,
24133,137191,1.0,NA,,
24135,137234,,,,
24136,137235,,,,
24137,137276,,,,
24138,137277,,,,
24139,137400,1.0,NA,,
24139,137400,2.0,LA,,
24139,137400,3.0,EMEA,23.0,Adapazari
24139,137400,4.0,AP,,
24139,137400,1.0,NA,,
24139,137400,2.0,LA,,
24139,137400,3.0,EMEA,25.0,Izmit
24139,137400,4.0,AP,,
24139,137400,1.0,NA,,
24139,137400,2.0,LA,,
24139,137400,3.0,EMEA,360.0,Krusevac
24139,137400,4.0,AP,,
23909,134040,,,,
23910,134041,,,,
23925,134174,,,,
23926,134175,,,,
23965,134777,1.0,NA,1.0,Danville
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,3.0,Topeka
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,5.0,Fayetteville
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,8.0,Lawton
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,9.0,Medicine Hat
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,10.0,Napanee
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,11.0,Valleyfield
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,13.0,Social Circle
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,14.0,ICM*A
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,19.0,Philippsburg
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,21.0,Luxembourg
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,23.0,Adapazari
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,24.0,Sava
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,25.0,Izmit
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,26.0,Fulda
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,27.0,South Africa
23965,134777,1.0,NA,32.0,Chile
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,48.0,Amiens South
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,49.0,Montlucon
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,51.0,Wittlich
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,52.0,Fuerstenwalde
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,53.0,Riesa
23965,134777,1.0,NA,55.0,Chem Bayport
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,56.0,Chem Beaumont
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,57.0,Chem Houston
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,58.0,Chem Niagara Falls
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,120.0,NA-LA-AP Except AIRCRAFT
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,180.0,Polymer-Technik Elbe GmbH
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,200.0,ICM*L
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,220.0,RCCE
23965,134777,1.0,NA,240.0,San Luis Potosi
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,260.0,Conbelts Bytom-SAEU
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,261.0,DRC Kauucuk
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,262.0,Empresa Industrial de Borracha SA-EIB
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,263.0,FTT Stomil Wolbrom SA
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,264.0,Geyer and Hosaja-Zak-ADY Gumowe w Mielcu-Sp. Zo.o
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,265.0,Hexpol - Berwin
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,266.0,Kabat Tyre
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,267.0,Kolsan
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,268.0,Kraiburg Austria GmbH and Co. KG
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,269.0,Marangoni S.p.A Rovereto
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,270.0,Marangoni S.p.A Hamburg
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,271.0,Matrax s.r.o.
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,272.0,Multiblend
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,273.0,Omya Uk Limited-Masterbatches
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,274.0,Ozka Lastik ve Kaucuk Inc.
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,275.0,Peintures Robin S.A-Paints /Cements
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,276.0,Phoenix Compound Technology Hamburg
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,277.0,Phoenix Compound Technology Waltershausen
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,279.0,ProPS s.r.o.
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,280.0,S and N Rubber¿
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,281.0,Socamont-S.A.
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,282.0,Stomil Poznan
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,283.0,Tecnogum
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,284.0,Vil Kaucuk San.ve Tic. Ltd Sti
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,285.0,Zaklady Chemiczne BOCHEM Sp. z o.o
23965,134777,1.0,NA,301.0,Stockbridge
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,344.0,Tall Timbers
23965,134777,3.0,EMEA,,
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,346.0,Melksham
23965,134777,1.0,NA,,
23965,134777,3.0,EMEA,360.0,Krusevac
23977,134933,1.0,NA,9.0,Medicine Hat
23977,134933,2.0,LA,,
23977,134933,3.0,EMEA,,
23977,134933,4.0,AP,,
23977,134933,1.0,NA,10.0,Napanee
23977,134933,2.0,LA,,
23977,134933,3.0,EMEA,,
23977,134933,4.0,AP,,
23977,134933,1.0,NA,11.0,Valleyfield
23977,134933,2.0,LA,,
23977,134933,3.0,EMEA,,
23977,134933,4.0,AP,,
23977,134933,1.0,NA,,
23977,134933,2.0,LA,,
23977,134933,3.0,EMEA,360.0,Krusevac
23977,134933,4.0,AP,,
24004,135318,,,,
24009,135417,1.0,NA,,
24009,135417,2.0,LA,,
24009,135417,3.0,EMEA,,
24009,135417,4.0,AP,,
24011,135418,1.0,NA,,
24011,135418,2.0,LA,,
24011,135418,3.0,EMEA,,
24011,135418,4.0,AP,,
24012,135419,1.0,NA,,
24012,135419,2.0,LA,,
24012,135419,3.0,EMEA,,
24012,135419,4.0,AP,,
24013,135420,1.0,NA,,
24013,135420,2.0,LA,,
24013,135420,3.0,EMEA,,
24013,135420,4.0,AP,,
24014,135421,1.0,NA,,
24014,135421,2.0,LA,,
24014,135421,3.0,EMEA,23.0,Adapazari
24014,135421,4.0,AP,,
24014,135421,1.0,NA,,
24014,135421,2.0,LA,,
24014,135421,3.0,EMEA,25.0,Izmit
24014,135421,4.0,AP,,
24014,135421,1.0,NA,,
24014,135421,2.0,LA,,
24014,135421,3.0,EMEA,27.0,South Africa
24014,135421,4.0,AP,,
24014,135421,1.0,NA,,
24014,135421,2.0,LA,,
24014,135421,3.0,EMEA,,
24014,135421,4.0,AP,47.0,Indonesia
24014,135421,1.0,NA,,
24014,135421,2.0,LA,,
24014,135421,3.0,EMEA,346.0,Melksham
24014,135421,4.0,AP,,
24015,135422,1.0,NA,,
24015,135422,2.0,LA,,
24015,135422,3.0,EMEA,,
24015,135422,4.0,AP,,
24016,135423,1.0,NA,,
24016,135423,2.0,LA,,
24016,135423,3.0,EMEA,,
24016,135423,4.0,AP,,
24017,135424,1.0,NA,,
24017,135424,2.0,LA,,
24017,135424,3.0,EMEA,,
24017,135424,4.0,AP,,
24018,135425,1.0,NA,,
24018,135425,2.0,LA,,
24018,135425,3.0,EMEA,,
24018,135425,4.0,AP,,
24019,135426,1.0,NA,,
24019,135426,2.0,LA,,
24019,135426,3.0,EMEA,,
24019,135426,4.0,AP,,
24020,135427,1.0,NA,,
24020,135427,2.0,LA,,
24020,135427,3.0,EMEA,,
24020,135427,4.0,AP,,
24021,135428,1.0,NA,,
24021,135428,2.0,LA,,
24021,135428,3.0,EMEA,,
24021,135428,4.0,AP,,
24022,135429,1.0,NA,,
24022,135429,2.0,LA,,
24022,135429,3.0,EMEA,,
24022,135429,4.0,AP,,
24023,135430,1.0,NA,,
24023,135430,2.0,LA,,
24023,135430,3.0,EMEA,,
24023,135430,4.0,AP,,
24024,135431,1.0,NA,,
24024,135431,2.0,LA,,
24024,135431,3.0,EMEA,,
24024,135431,4.0,AP,,
24025,135432,1.0,NA,,
24025,135432,2.0,LA,,
24025,135432,3.0,EMEA,,
24025,135432,4.0,AP,,
24050,135827,1.0,NA,,
24050,135827,2.0,LA,,
24050,135827,3.0,EMEA,,
24050,135827,4.0,AP,,
24079,136629,,,,
24080,136630,,,,
24081,136674,3.0,EMEA,,
24083,136676,3.0,EMEA,,
24092,136725,,,,
24093,136727,1.0,NA,,
24093,136727,2.0,LA,,
24093,136727,3.0,EMEA,,
24093,136727,4.0,AP,,
24095,136775,,,,
24101,136825,,,,
24555,140961,1.0,NA,,
24597,141193,1.0,NA,,
24598,141194,1.0,NA,,
25008,142684,3.0,EMEA,,
25157,143112,,,,
25289,143420,,,,
25290,143421,,,,
25305,143459,1.0,NA,,
25305,143459,2.0,LA,,
25305,143459,3.0,EMEA,,
25305,143459,4.0,AP,,
25727,144753,3.0,EMEA,,
25811,144944,1.0,NA,9.0,Medicine Hat
25811,144944,2.0,LA,,
25811,144944,3.0,EMEA,,
25811,144944,4.0,AP,,
25811,144944,1.0,NA,10.0,Napanee
25811,144944,2.0,LA,,
25811,144944,3.0,EMEA,,
25811,144944,4.0,AP,,
25811,144944,1.0,NA,,
25811,144944,2.0,LA,,
25811,144944,3.0,EMEA,23.0,Adapazari
25811,144944,4.0,AP,,
25811,144944,1.0,NA,,
25811,144944,2.0,LA,,
25811,144944,3.0,EMEA,25.0,Izmit
25811,144944,4.0,AP,,
25811,144944,1.0,NA,,
25811,144944,2.0,LA,,
25811,144944,3.0,EMEA,346.0,Melksham
25811,144944,4.0,AP,,
25812,144945,,,,
25813,144946,,,,
25814,144947,,,,
25815,144949,,,,
25816,144950,,,,
25817,144958,1.0,NA,,
25817,144958,2.0,LA,,
25817,144958,3.0,EMEA,23.0,Adapazari
25817,144958,4.0,AP,,
25817,144958,1.0,NA,,
25817,144958,2.0,LA,,
25817,144958,3.0,EMEA,25.0,Izmit
25817,144958,4.0,AP,,
25817,144958,1.0,NA,,
25817,144958,2.0,LA,,
25817,144958,3.0,EMEA,346.0,Melksham
25817,144958,4.0,AP,,
25818,144959,,,,
25819,144960,,,,
25820,144961,,,,
25821,144962,,,,
25827,144976,1.0,NA,,
25827,144976,2.0,LA,,
25827,144976,3.0,EMEA,,
25827,144976,4.0,AP,,
25828,144977,,,,
25848,145028,,,,
26421,146214,1.0,NA,,
26421,146214,2.0,LA,,
26422,146215,1.0,NA,,
26422,146215,2.0,LA,,
26402,146190,2.0,LA,,
26403,146191,2.0,LA,,
26407,146194,,,,
26408,146195,,,,
26409,146196,,,,
26410,146197,,,,
26411,146198,,,,
26412,146199,,,,
26413,146201,,,,
26415,146203,,,,
26417,146209,,,,
26418,146210,,,,
26449,146244,,,,
26450,146245,,,,
26451,146246,,,,
26452,146247,,,,
26453,146248,,,,
26454,146249,,,,
26455,146250,1.0,NA,,
26455,146250,2.0,LA,,
26455,146250,3.0,EMEA,23.0,Adapazari
26455,146250,4.0,AP,,
26455,146250,1.0,NA,,
26455,146250,2.0,LA,,
26455,146250,3.0,EMEA,25.0,Izmit
26455,146250,4.0,AP,,
26481,146300,,,,
26488,146310,3.0,EMEA,,
26529,146355,,,,
24371,139538,,,,
24465,140393,1.0,NA,,
24551,140957,1.0,NA,,
24591,141147,1.0,NA,,
24591,141147,2.0,LA,,
24591,141147,3.0,EMEA,,
24591,141147,4.0,AP,,
24592,141148,1.0,NA,,
24592,141148,2.0,LA,,
24592,141148,3.0,EMEA,,
24592,141148,4.0,AP,,
24593,141149,1.0,NA,,
24593,141149,2.0,LA,,
24593,141149,3.0,EMEA,,
24593,141149,4.0,AP,,
24594,141150,1.0,NA,,
24594,141150,2.0,LA,,
24594,141150,3.0,EMEA,,
24594,141150,4.0,AP,,
24740,141667,4.0,AP,37.0,Malaysia
24740,141667,4.0,AP,40.0,Thailand
24740,141667,4.0,AP,42.0,Nippon Giant
24740,141667,4.0,AP,45.0,Ballabgarh
24740,141667,4.0,AP,46.0,Aurangabad
24740,141667,4.0,AP,47.0,Indonesia
24766,141743,3.0,EMEA,23.0,Adapazari
24766,141743,3.0,EMEA,25.0,Izmit
24766,141743,3.0,EMEA,27.0,South Africa
24766,141743,3.0,EMEA,346.0,Melksham
24766,141743,3.0,EMEA,360.0,Krusevac
24781,141800,1.0,NA,,
24783,141802,1.0,NA,,
24784,141803,1.0,NA,,
24785,141804,1.0,NA,,
25081,142909,3.0,EMEA,,
25125,143045,4.0,AP,,
25128,143052,1.0,NA,,
25128,143052,4.0,AP,,
25147,143089,3.0,EMEA,,
25247,143342,1.0,NA,,
25247,143342,2.0,LA,,
25559,144246,,,,
25560,144247,,,,
25807,144935,1.0,NA,,
25807,144935,2.0,LA,,
25807,144935,3.0,EMEA,,
25807,144935,4.0,AP,,
25897,145164,1.0,NA,1.0,Danville
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,3.0,Topeka
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,5.0,Fayetteville
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,8.0,Lawton
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,11.0,Valleyfield
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,13.0,Social Circle
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,14.0,ICM*A
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,18.0,Debica
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,19.0,Philippsburg
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,21.0,Luxembourg
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,23.0,Adapazari
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,24.0,Sava
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,25.0,Izmit
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,26.0,Fulda
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,27.0,South Africa
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,37.0,Malaysia
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,42.0,Nippon Giant
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,48.0,Amiens South
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,49.0,Montlucon
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,50.0,Hanau
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,51.0,Wittlich
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,52.0,Fuerstenwalde
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,53.0,Riesa
25897,145164,4.0,AP,,
25897,145164,1.0,NA,120.0,NA-LA-AP Except AIRCRAFT
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,140.0,Other
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,180.0,Polymer-Technik Elbe GmbH
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,200.0,ICM*L
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,220.0,RCCE
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,260.0,Conbelts Bytom-SAEU
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,261.0,DRC Kauucuk
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,262.0,Empresa Industrial de Borracha SA-EIB
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,263.0,FTT Stomil Wolbrom SA
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,264.0,Geyer and Hosaja-Zak-ADY Gumowe w Mielcu-Sp. Zo.o
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,265.0,Hexpol - Berwin
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,266.0,Kabat Tyre
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,267.0,Kolsan
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,268.0,Kraiburg Austria GmbH and Co. KG
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,269.0,Marangoni S.p.A Rovereto
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,270.0,Marangoni S.p.A Hamburg
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,271.0,Matrax s.r.o.
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,272.0,Multiblend
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,273.0,Omya Uk Limited-Masterbatches
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,274.0,Ozka Lastik ve Kaucuk Inc.
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,275.0,Peintures Robin S.A-Paints /Cements
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,276.0,Phoenix Compound Technology Hamburg
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,277.0,Phoenix Compound Technology Waltershausen
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,279.0,ProPS s.r.o.
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,280.0,S and N Rubber¿
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,281.0,Socamont-S.A.
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,282.0,Stomil Poznan
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,283.0,Tecnogum
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,284.0,Vil Kaucuk San.ve Tic. Ltd Sti
25897,145164,4.0,AP,,
25897,145164,1.0,NA,,
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,285.0,Zaklady Chemiczne BOCHEM Sp. z o.o
25897,145164,4.0,AP,,
25897,145164,1.0,NA,300.0,Kingman
25897,145164,2.0,LA,,
25897,145164,3.0,EMEA,,
25897,145164,4.0,AP,,
25897,145164,1.0,NA,301.0,Stockbridge
25897,145164,2.0,LA,,
