MATERIAL_GROUP,REVISION_NO,MATERIAL_CODE,MATERIAL_DESC,IS_ACTIVE,SUPPLIER_NAME,PLANT_NAME,CITY,STATE,COUNTRY_NAME,TRADENAME,A_NAME,A_PLANT_NAME,A_CITY,A_STATE,A_COUNTRY_NAME,AGENT_BUILD_BREAK,EXP_CODE,APPROVAL_PROCESS_NAME,CONSOLIDATED_EX_CODE,PGM_ID,PGM_REASON,REQUESTED_BY,ASSIGNED_TO,SUP_STATUS,AGENT_STATUS,SOS_APPROVAL_REGION,APPROVAL_PLANTS,AGENT_APPROVAL_REGION,AGENT_APPROVAL_PLANTS,RESTRICTED_PLANTS
RAW MATERIAL,2,BLITSIC,HIGH GELATION POINT HYDROXYPROPYL METHYLCELLULOSE,N,DOW CHEMICAL,USA,,Others,USA,METHOCEL (R) F4M,ASHLAND CHEMICAL,,,,,,,,BLITSIC,,, , ,N,N,NA,N502 - Gadsden,NA,N502 - Gadsden,Gadsden
RAW MATERIAL,0,BLUTRIC,PLASTIC PRE-WEIGHMENT BAG  MADE OF ETHYLENE VINYL ACETATE (EVA),Y,HORN AND BAUER,"SCHWALMSTADT, GERMANY",SCHWALMSTADT,Others,Germany,EVA BAGS - BLUTRIC,HANFWOLF,Bielefeld,Bielefeld,Others,Germany,,,,BLUTRIC,,, , ,Y,Y,EMEA,,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,BLUTRIC,PLASTIC PRE-WEIGHMENT BAG  MADE OF ETHYLENE VINYL ACETATE (EVA),Y,TEXPAK,"TODTNAU, GERMANY",TODTNAU,Others,Germany,EVA BAGS - BLUTRIC,,,,,,,,,BLUTRIC,,, , ,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,BLUTRIC,PLASTIC PRE-WEIGHMENT BAG  MADE OF ETHYLENE VINYL ACETATE (EVA),Y,Cahaya Trans Indonesia,"JAKARTA, INDONESIA",JAKARTA,Others,Indonesia,EVA BAG,,,,,,,,,BLUTRIC,,, , ,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,YACIMIENTOS PETROLIFEROS FISCALES (YPF),Argentina,,Others,Argentina,EXTRACTO AROMATICO,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,INGENIERIA Y PROCESOS INDUSTRIALES-IPISA,"QUERETARO, MEXICO",QUERETARO,Others,Mexico,ACEITE AROMATICO DE PROCESO,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,HINDUSTAN PETROLEUM,JOC,MUMBAI,Others,India,ELASTO 710,Sunder Industrial Oil,Faridabad,Faridabad,Others,India,,,,BOBINE,,, , ,Y,N,"AP, LA, NA",,AP,,
RAW MATERIAL,0,BOBINE,DAE,N,EXXONMOBIL,"SIEKIYU, JAPAN",SIEKIYU,Others,Japan,MOBILSOL 30,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,EXXONMOBIL,"BOGOTA, COLOMBIA",BOGOTA,Others,Colombia,HJ-115,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,CODI AND EXXONMOBIL OIL DE COLUMBIA,COLOMBIA,,Others,Colombia,EXC 75995,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOBINE,DAE,N,ACEITES Y PARAFINAS,MEXICO,,Others,Mexico,HULAPI 120,,,,,,,,,BOBINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BOFFERIC,"STAINING, SSBR, 25% STYRENE, 47% VINYL-BD, 37.5 PHR OIL (45 MV)",N,DOW,"SCHKOPAU, GERMANY",SCHKOPAU,Others,Germany,SE SLR-4610,,,,,,,,,BOFFERIC,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,1,BOISIC,WATER SOLUTION OF POTASH SOAPS OF COCONUT OIL & TOFA (30% SOLIDS) Slurry Compone,N,"DUBOIS DIV, DIVERSEY","Sharonville, OH, USA",Sharonville,OH,USA,TREAD LUBE,,,,,,,,,BOISIC,,, , ,N,,NA,ICM*A,,,ICM*A
RAW MATERIAL,4,BOLIC,20 DEGREE BAUME' HYDROCHLORIC ACID,Y,SULCO CHEMICAL,"Elmira, ON, Canada",Elmira,ON,Canada,20 BAUME HYDROCHLORIC ACID,CANADA COLORS,"Toronto, ON, Canada",Toronto,ON,Canada,,,,BOLIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,BOLIC,20 DEGREE BAUME' HYDROCHLORIC ACID,Y,DUPERIAL,Argentina,,Others,Argentina,20 DEG BAUME HCL ACID,SALMEE SAIC,Argentina,,Others,Argentina,,,,BOLIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,BOLIC,20 DEGREE BAUME' HYDROCHLORIC ACID,Y,DUPERIAL,Argentina,,Others,Argentina,20 DEG BAUME HCL ACID,VALENTIN BALCARCE,UNSPECIFIED,,Others,Others,,,,BOLIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,BOLIC,20 DEGREE BAUME' HYDROCHLORIC ACID,Y,DUPERIAL,Argentina,,Others,Argentina,20 DEG BAUME HCL ACID,FENIA Y LOPEZ,Argentina,,Others,Argentina,,,,BOLIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,BOLIC,20 DEGREE BAUME' HYDROCHLORIC ACID,Y,DUPERIAL,Argentina,,Others,Argentina,20 DEG BAUME HCL ACID,ADOLF Y LUIS GARCIA,UNSPECIFIED,,Others,Others,,,,BOLIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,BORATIC,POTASSIUM TETRABORATE,N,PACIFIC COAST BORAX,UNSPECIFIED,,Others,Others,POTASSIUM TETRABORATE GRAN,INLAND CHEMICAL,UNSPECIFIED,,Others,Others,,,,BORATIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,1,BORFLIC,BORON FLUORIDE MONOETHYLAMINE COMPLEX,N,HARSHAW CHEMICAL,UNSPECIFIED,,Others,Others,BF3-400 COMPLEX,,,,,,,,,BORFLIC,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,1,BORMIC-A,TRIMETHYLOMELAMINE,N,Allnex,"Wallingford, CT, USA",Wallingford,CT,USA,CYREZ 930,,,,,,,,,BORMIC-A,,, , ,N,,NA,ICM*A,,,ICM*A
RAW MATERIAL,2,BORNDIC,"100% N,N,N,'N' - TETRAMETHYLETHYLENE DIAMINE",Y,BUCKMAN LABORATORIES,"Memphis, TN, USA",Memphis,TN,USA,ANHYDROUS TMEDA,,,,,,,,,BORNDIC,,, , ,Y,,NA,,,,Chem Beaumont
RAW MATERIAL,0,BOSITE,"CUREABLE STRIPING INK, ORANGE IN COLOR",N,MATTHEWS PAINTS,"Pittsburgh, PA, USA",Pittsburgh,PA,USA,M667 ORANGE,,,,,,,,,BOSITE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,BOTSIC,METHYL SILICONE EMULSION,N,DOW CORNING,"Adrian, MI, USA",Adrian,MI,USA,DOW 75 EMULSION,CHEM TREND,SHANGHAI,Shanghai,Others,China,,,,BOTSIC,,, , ,N,N,"AP, EMEA, LA",,"AP, EMEA, LA",,
RAW MATERIAL,0,BREHMAX,POLYMERIC DISPERSION OF 2-MERCAPTOBENZOTHIAZOLE,N,POLYMERICS,"Cuyahoga Falls, OH, USA",Cuyahoga Falls,OH,USA,75 PCT. MBT/EPR,,,,,,,,,BREHMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,BREHMAX,POLYMERIC DISPERSION OF 2-MERCAPTOBENZOTHIAZOLE,N,AKROCHEM,Akron,Akron,OH,USA,MBT-75/EPR/C,,,,,,,,,BREHMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,6,BRUCIC,MERCAPTAN MODIFIED CHLOROPRENE WITH A HINDERED PHENOLIC NS STABILIZER,N,LANXESS,"Houston, TX, USA",Houston,TX,USA,BAYPRENE M1,,,,,,,,,BRUCIC,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,BRUNSWIC,"STAINING, EMULSION SBR, 45% STYRENE, 37.5 PHR OIL (50MV)",N,NIPPON ZEON,"TOKOYUMA, JAPAN",TOKOYUMA,Others,Japan,NIPOL 9521,,,,,,,,,BRUNSWIC,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,BRYRIC,WATER BASED SILICONE POLYMER BLEND,N,CHEM TREND,"NORDERSTEDT, GERMANY",NORDERSTEDT,Others,Germany,Chem-Trend ML-1047,Kluber Lubrication,"Cerkezkoy, Turkey",Cerkezkoy,Others,Turkey,,,,BRYRIC,,, , ,N,N,"AP, EMEA, LA, NA",,EMEA,,
REINFORCEMENT,0,BS1,1.10\"X.060X.035 STAPLE,N,ACME STAPLE,"Franklin, NH, USA",Franklin,NH,USA,351BS1,,,,,,,,,BS1,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,CEMC0122,UNDERTREAD CEMENT,N,APV ENGINEERED COATINGS,Akron,Akron,OH,USA,M9450,Isogran,Pluederhausen - Baden-Wuerttemberg,Pluederhausen - Baden-Wuerttemberg,Others,Germany,,,,CEMC0122,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,Q01R,1840 Decitex (1656 denier) Rayon,Y,INDORAMA VENTURES MOBILITY (Glanzstoff),Lovosice,Lovosice,Others,Czech Republic,SUPER II,,,,,,,,,Q01R,,, , ,Y,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,CE28WA,"Merge Cord, 1100/1 + 1400/1 10.7Z/6.2Z9.7S TPI, 28EPI WA",Y,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,AB2CE28WA,,,,,,,,,CE28WA,,, , ,Y,,NA,,,,
REINFORCEMENT,0,NF30,"Nylon 6,6 1400/1/2 10x10 TPI 30EPI",N,KORDSA,"Camacari, Brazil",Camacari,BA,Brazil,NF30,,,,,,,,,NF30,,, , ,N,,LA,,,,
RAW MATERIAL,4,TINARIC,Butyl,N,EXXONMOBIL CHEMICAL,Notre-Dame de Gravenchon,Notre-Dame de Gravenchon,Others,France,BUTYL 068,Katoen Natie (KTN) Gulf Coast,La Porte,La Porte,TX,USA,,,,TINARIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,WM,7X19X20+1X15HT,N,TOKYO ROPE,Iwata Japan,Iwata,Others,Japan,J401WM,,,,,,,,,WM,,, , ,N,,AP,,,,
REINFORCEMENT,0,UX,3x.20/9x.175+1 HT,N,HYOSUNG CORPORATION,"Asheboro, NC, USA",Asheboro,NC,USA,C201UX,,,,,,,,,UX,,, , ,N,,NA,,,,
RAW MATERIAL,0,NOVOLO,TECHNICALLY SPECIFIED RUBBER (TSR 20) (NON EUDR),N,SOUTHLAND RESOURCES,"BANGKLUM, THAILAND",BANGKLUM,Others,Thailand,TSR 20,,,,,,,,,NOVOLO,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,119N,"940 DECITEX NYLON 6,6",Y,KORDSA,"Chattanooga, TN, USA",Chattanooga,TN,USA,T728,,,,,,,,,119N,,, , ,Y,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,149N,"2100 DECITEX NYLON 6,6",Y,KORDSA,"Chattanooga, TN, USA",Chattanooga,TN,USA,T728,,,,,,,,,149N,,, , ,Y,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,539Q,1100 DECITEX AA-HMLS POLYESTER,N,INDORAMA VENTURES MOBILITY (Performance Fibers),"Salisbury, NC, USA",Salisbury,NC,USA,D793,,,,,,,,,539Q,,, , ,N,,NA,,,,
REINFORCEMENT,0,9445,20'S/1 NYL/COT,N,OLBOPLAST,UNSPECIFIED,,Others,Others,EXTENSIBLE FILL,,,,,,,,,9445,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9446,6'S/3  POLYESTER,N,OPEN MARKET,UNSPECIFIED,,Others,Others,LINER FILL,,,,,,,,,9446,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9466,22'S/1 NYLON/COT,N,COATS NORTH AMERICA,UNSPECIFIED,,Others,Others,EXTENSIBLE FILL,,,,,,,,,9466,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9467,20'S/3 COTTON,N,OPEN MARKET,UNSPECIFIED,,Others,Others,BLEEDER,,,,,,,,,9467,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9469,30'S/1 HWM RAYON,N,OPEN MARKET,UNSPECIFIED,,Others,Others,FILL,,,,,,,,,9469,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9474,20'S/1 HWM RAYON,N,LENZING,UNSPECIFIED,,Others,Others,LINER FILL,,,,,,,,,9474,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9475,12'S/3 COTTON,N,Shuford Yarns,"Hickory, NC, USA",Hickory,NC,USA,BLEEDER,,,,,,,,,9475,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9478,12'S/2 COTTON,N,Shuford Yarns,"Hickory, NC, USA",Hickory,NC,USA,BLEEDER,,,,,,,,,9478,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,9479,20'S/1 HWM RAYON,N,SANSUNG,UNSPECIFIED,,Others,Others,FILL,,,,,,,,,9479,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,AB18NA,ARAMID 1670/1/2 12X12 TPI 18EPI NA (ARAMID UTICA PROCESS),N,HYOSUNG CORPORATION,"Utica, NY, USA",Utica,NY,USA,AB18NA,,,,,,,,,AB18NA,,, , ,N,,NA,,,,
RAW MATERIAL,7,ABRIC,"NON-STAINING, RAPID CRYSTALLIZATION, NON-SULFUR CHLOROPRENE",N,DUPONT PERFORMANCE ELASTOMERS,"Ponchartrain, LA, USA",Ponchartrain,LA,USA,NEOPRENE ACS,,,,,,,,,ABRIC,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ACNIC,ACETONITRILE,Y,BP,"Lima, OH, USA",Lima,OH,USA,ACETONITRILE,,,,,,,,,ACNIC,,, , ,Y,,NA,,,,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls"
RAW MATERIAL,5,ACNIC,ACETONITRILE,Y,BP,"Greenlake, TX, USA",Greenlake,TX,USA,ACETONITRILE,,,,,,,,,ACNIC,,, , ,Y,,NA,,,,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls"
RAW MATERIAL,0,ACTINE-A,ACETONE,N,DISTILLERS,UK,,Others,UK,C P ACETONE,SVENSKA BP OLJE,"STOCKHOLM, SWEDEN",STOCKHOLM,Others,Sweden,,,,ACTINE-A,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,ACTINE-A,ACETONE,N,BRITISH SALES,UNSPECIFIED,,Others,Others,ACETONE,GUSTOV KJELLBERG,"NORRKOPING, SWEDEN",NORRKOPING,Others,Sweden,,,,ACTINE-A,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,ACULITE,Sulfur (80%),Y,SAFIC ALCAN,WARRINGTON,WARRINGTON,Others,UK,VULCOFAC S MB80,,,,,,,,,ACULITE,,, , ,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,Y,HONEYWELL,"Orange, TX, USA",Orange,TX,USA,A-C Polyethylen 6 A,Nordmann,Nordmann France SAS,Annecy-le-vieux,Others,France,,,,ACUTIC,,, , ,Y,Y,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,N,HONEYWELL,"Orange, TX, USA",Orange,TX,USA,A-C Polyethylen 6 A,CANADA COLORS,"Toronto, ON, Canada",Toronto,ON,Canada,,,,ACUTIC,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,N,HONEYWELL,"Orange, TX, USA",Orange,TX,USA,A-C Polyethylen 6 A,CHEMCENTRAL,"Kansas City, MO, USA",Kansas City,MO,USA,,,,ACUTIC,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,N,HONEYWELL,"Orange, TX, USA",Orange,TX,USA,A-C Polyethylen 6 A,MATERIAS PRIMAS,MEXICO,,Others,Mexico,,,,ACUTIC,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,N,EASTMAN CHEMICAL,UNSPECIFIED,,Others,Others,EPOLENE N-14P,CHEMCENTRAL,"Toronto, ON, Canada",Toronto,ON,Canada,,,,ACUTIC,,, , ,N,N,"AP, EMEA, LA, NA",,NA,"Medicine Hat, Napanee, Valleyfield",
RAW MATERIAL,7,ACUTIC,LOW MW POLYETHYLENE POWDER,N,EASTMAN CHEMICAL,UNSPECIFIED,,Others,Others,EPOLENE N-14P,HARWICK STANDARD,Calhoun,Calhoun,GA,USA,,,,ACUTIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,AD28WR,ARAMID  1670/1/2 8.4 X 8.4 TPI 28EPI WR,N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,AD28WR,,,,,,,,,AD28WR,,, , ,N,,NA,,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,NOCIL,NAVI MUMBAI-Maharashtra,NAVI MUMBAI-Maharashtra,Others,India,PILCURE MBTS,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,Merchem Limited,Chochin-Kerala,Chochin-Kerala,Others,India,Mercure MBTS,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,LANXESS,Kallo-Antwerp,Kallo-Antwerp,Others,Belgium,VULKACIT DM/MGC,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,LANXESS,THANE,THANE,Others,India,VULKACIT DM/EGC,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,LANXESS,Kallo-Antwerp,Kallo-Antwerp,Others,Belgium,VULKACIT DM/C,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,LANXESS,THANE,THANE,Others,India,VULKACIT DM/C,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,KEMAI CHEMICAL,JMQ,Tianjin,Others,China,ACCELERATOR MBTS,KEMAI CHEMICAL,Distribution location,Memphis,TN,USA,,,,ADAMAX-O,,, , ,N,N,"AP, EMEA, LA, NA",,NA,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,KEMAI CHEMICAL,JMQ,Tianjin,Others,China,ACCELERATOR MBTS,SAWEX,WARSAW,WARSAW,Others,Poland,,,,ADAMAX-O,,, , ,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,GENERAL QUIMICA,COMUNION-ALAVA,COMUNION-ALAVA,Others,Spain,RUBATOR MBTS/GR,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,EASTMAN CHEMICAL,"Antwerp, Belgium",Antwerp,Others,Belgium,PERKACIT MBTS-PDR-D,SWIFT,"Mulgrave, VIC, Australia",Mulgrave,VIC,Australia,,,,ADAMAX-O,,, , ,N,N,"AP, EMEA, LA, NA",,AP,Australia,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,CHEMTURA (CROMPTON),"Geismar, LA, USA",Geismar,LA,USA,NAUGEX MBTS,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,ADAMAX-O,MBTS,N,BANN QUIMICA,"Sao Paulo, SP, Brazil",Sao Paulo,SP,Brazil,BANAC MBTS,,,,,,,,,ADAMAX-O,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,3,ADELAX,AMBER SOAP CHIPS (slurry component),N,NEW SOUTH,UNSPECIFIED,,Others,Others,AMBER SOAP CHIPS,,,,,,,,,ADELAX,,, , ,N,,NA,N502 - Gadsden,,,Gadsden
RAW MATERIAL,3,ADELAX,AMBER SOAP CHIPS (slurry component),N,SAPONIFICIO,"RONDINELLA, ITALY",RONDINELLA,Others,Italy,SAPONE TSC,,,,,,,,,ADELAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,3,ADELAX,AMBER SOAP CHIPS (slurry component),N,AUSTRALIAN SOAPS,UNSPECIFIED,,Others,Others,SODIUM SOAP CHIPS,,,,,,,,,ADELAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,3,ADELAX,AMBER SOAP CHIPS (slurry component),N,ALLEN B WRISLEY,UNSPECIFIED,,Others,Others,FDSA,,,,,,,,,ADELAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,AE16YA,ARAMID  1670/1/3 6.9 X 6.9 TPI 16EPI YA,N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,AE16YA,,,,,,,,,AE16YA,,, , ,N,,"EMEA, LA, NA",,,,
REINFORCEMENT,0,AE16YA,ARAMID  1670/1/3 6.9 X 6.9 TPI 16EPI YA,N,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,AE16YA,,,,,,,,,AE16YA,,, , ,N,,EMEA,,,,
REINFORCEMENT,0,AE16YH,ARAMID  1670/1/3 6.9 X 6.9 TPI 16EPI YH,Y,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,107AE16YH,,,,,,,,,AE16YH,,, , ,Y,,"LA, NA",,,,
REINFORCEMENT,0,AE20YA,ARAMID 1670/1/3 6.9X6.9TPI 20EPI  YA,N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,AE20YA,,,,,,,,,AE20YA,,, , ,N,,"EMEA, NA",,,,
REINFORCEMENT,0,AE20YA,ARAMID 1670/1/3 6.9X6.9TPI 20EPI  YA,N,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,AE20YA,,,,,,,,,AE20YA,,, , ,N,,EMEA,,,,
REINFORCEMENT,0,AE20YH,ARAMID  1670/1/3 6.9 X 6.9 TPI 20EPI YH,Y,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,107AE20YH,,,,,,,,,AE20YH,,, , ,Y,,NA,,,,
RAW MATERIAL,1,AGIPINE,DAE (Distillate Aromatic Extract) - Denatured with Chloroparaffin,N,AGIP,"LIVORNO, ITALY",LIVORNO,Others,Italy,ESAR 130,,,,,,,,,AGIPINE,,, , ,N,,"AP, LA, NA",,,,
RAW MATERIAL,1,AHMEDIC,"COMBINATION OF SILICATES,CALCIUM STEARATES, SOAPS AND SURFACTANTS",N,RHEIN CHEMIE,MANNHEIM,MANNHEIM,Others,Germany,RHENODIV BO 7665-1,,,,,,,,,AHMEDIC,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,1,AHMEDIC,"COMBINATION OF SILICATES,CALCIUM STEARATES, SOAPS AND SURFACTANTS",N,RHEIN CHEMIE,"Qingdao, China",Qingdao,Others,China,RHENODIV BO 7665-1,,,,,,,,,AHMEDIC,,, , ,N,,AP,,,,
REINFORCEMENT,0,AK22YF,ARAMID 1670/1/3  12X10TPI 22EPI YF,N,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,AK22YF,,,,,,,,,AK22YF,,, , ,N,,EMEA,,,,
RAW MATERIAL,4,ALBAX,CRUDE PARAFFIN OR \"SCALE WAX\" 122-126 F (ASTM),N,ESSO,USA,,Others,USA,FULLY REFINED WAX 122-124 F MP,,,,,,,,,ALBAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,ALCASIC,DIISOPROPYL BENZENE HYDROPEROXIDE,Y,GEO SPECIALTY CHEMICALS,"Gibbstown,NJ, USA",Gibbstown,NJ,USA,UNSPECIFIED,,,,,,,,,ALCASIC,,, , ,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,ALCOIC,ACTIVATED ALUMINA,N,POROCEL,"Little Rock, AR, USA",Little Rock,AR,USA,DRYOCEL 848,UNIVAR,USA,,Others,USA,,,,ALCOIC,,, , ,N,N,NA,Chem Beaumont,NA,Chem Beaumont,Chem Beaumont
RAW MATERIAL,2,ALFRIC,50% HYDROGEN PEROXIDE SOLUTION,N,SOLVAY INTEROX,"Deer Park, TX, USA",Deer Park,TX,USA,INTEROX HYDROGEN PEROX T50,,,,,,,,,ALFRIC,,, , ,N,,NA,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls",,,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls"
RAW MATERIAL,2,ALFRIC,50% HYDROGEN PEROXIDE SOLUTION,N,DUPONT SPECIALITY CHEMICAL,"Memphis, TN, USA",Memphis,TN,USA,HYDROGEN PEROXIDE \"ALBONE\" 50,DX DISTRIBUTORS,"Houston, TX, USA",Houston,TX,USA,,,,ALFRIC,,, , ,N,N,NA,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls",NA,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls","Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls"
RAW MATERIAL,6,ALKIC,MIXTURE OF ALKYLATED ARYL PHOSPHITES,N,CHEMTURA (CROMPTON),"Morgantown, WV, USA",Morgantown,WV,USA,WESTON 399,,,,,,,,,ALKIC,,, , ,N,,NA,Chem Houston,,,Chem Houston
RAW MATERIAL,6,ALKIC,MIXTURE OF ALKYLATED ARYL PHOSPHITES,N,DOVER CHEMICAL,"Dover, OH, USA",Dover,OH,USA,DOVERPHOS 4-HR PLUS,,,,,,,,,ALKIC,,, , ,N,,NA,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls",,,"Chem Bayport, Chem Beaumont, Chem Houston, Chem Niagara Falls"
RAW MATERIAL,0,ALKITE,ANTI-TACK CONCENTRATE BASED ON AQUEOUS POTASSIUM SOAP (35%),N,STEPHENSON GROUP,"BRADFORD, UK",BRADFORD,Others,UK,ALKON T-55,,,,,,,,,ALKITE,,, , ,N,,"AP, EMEA, LA, NA",,,,
