,AP_PGM_ID,PGM_ID,REGION_FOR_SOS_APPROVAL,PROH_PLANT_NAME
5584,7701,13364,EMEA,
5585,7701,13364,AP,
5586,7717,13376,LA,
5587,7729,13383,NA,
5588,7737,13389,NA,
5589,7737,13389,LA,
5590,7737,13389,EMEA,
5591,7737,13389,AP,
5592,7771,13419,NA,
5593,7771,13419,LA,
5594,7771,13419,EMEA,
5595,7771,13419,AP,
5596,7789,13433,NA,
5597,7789,13433,LA,
5598,7789,13433,EMEA,
5599,7789,13433,AP,
5600,7809,13449,NA,
5601,7809,13449,LA,
5602,7809,13449,EMEA,
5603,7809,13449,AP,
5604,7811,13451,NA,
5605,7811,13451,LA,
5606,7811,13451,EMEA,
5607,7811,13451,AP,
5608,7818,13458,NA,
5609,7818,13458,LA,
5610,7818,13458,EMEA,
5611,7818,13458,AP,
5612,7827,13467,,
5613,7880,13508,LA,Venezuela
5614,7897,13523,NA,
5615,7897,13523,LA,
5616,7897,13523,EMEA,
5617,7897,13523,AP,
5618,7901,13526,NA,
5619,7901,13526,LA,
5620,7901,13526,EMEA,
5621,7901,13526,AP,
5622,7902,13527,,
5623,7904,13529,NA,
5624,7904,13529,LA,
5625,7904,13529,EMEA,
5626,7904,13529,AP,
5627,7905,13530,NA,
5628,7905,13530,LA,
5629,7905,13530,EMEA,
5630,7905,13530,AP,
5631,7913,13536,NA,
5632,7913,13536,LA,
5633,7913,13536,EMEA,
5634,7913,13536,AP,
5635,7917,13539,,
5636,7928,13549,,
5637,7937,13558,NA,
5638,7937,13558,LA,
5639,7937,13558,EMEA,
5640,7937,13558,AP,
5641,7944,13565,,
5642,7601,13285,NA,
5643,7660,13330,NA,
5644,7660,13330,LA,
5645,7660,13330,EMEA,
5646,7660,13330,AP,
5647,7666,13336,NA,
5648,7666,13336,LA,
5649,7666,13336,EMEA,
5650,7666,13336,AP,
5651,7675,13343,NA,
5652,7675,13343,LA,
5653,7675,13343,EMEA,
5654,7675,13343,AP,
5655,7683,13350,NA,
5656,7683,13350,LA,
5657,7683,13350,EMEA,
5658,7683,13350,AP,
5659,7694,13358,LA,
5660,7725,13380,EMEA,
5661,7725,13380,AP,
5662,7731,13384,NA,
5663,7735,13387,NA,
5664,7735,13387,LA,
5665,7735,13387,EMEA,
5666,7735,13387,AP,
5667,7765,13415,LA,
5668,7773,13420,LA,
5669,7775,13421,LA,
5670,7775,13421,AP,
5671,7783,13429,NA,
5672,7783,13429,LA,
5673,7783,13429,EMEA,
5674,7783,13429,AP,
5675,7784,13430,NA,
5676,7784,13430,LA,
5677,7784,13430,EMEA,
5678,7784,13430,AP,
5679,7787,13432,NA,
5680,7787,13432,LA,
5681,7787,13432,EMEA,
5682,7787,13432,AP,
5683,7791,13435,NA,Chem Beaumont
5684,7802,13442,,
5685,7804,13444,,
5686,7813,13453,NA,
5687,7813,13453,LA,
5688,7813,13453,EMEA,
5689,7813,13453,AP,
5690,7814,13454,NA,
5691,7814,13454,LA,
5692,7814,13454,EMEA,
5693,7814,13454,AP,
5694,7816,13456,NA,
5695,7816,13456,LA,
5696,7816,13456,EMEA,
5697,7816,13456,AP,
5698,7817,13457,NA,
5699,7817,13457,LA,
5700,7817,13457,EMEA,
5701,7817,13457,AP,
5702,7819,13459,NA,
5703,7819,13459,LA,
5704,7819,13459,EMEA,
5705,7819,13459,AP,
5706,7825,13465,,
5707,7836,13475,NA,
5708,7836,13475,LA,
5709,7836,13475,EMEA,
5710,7836,13475,AP,
5711,7840,13478,NA,
5712,7844,13481,NA,
5713,7844,13481,LA,
5714,7844,13481,EMEA,
5715,7844,13481,AP,
5716,7847,13484,NA,
5717,7847,13484,LA,
5718,7847,13484,EMEA,
5719,7847,13484,AP,
5720,7856,13491,,
5721,7865,13496,NA,
5722,7870,13501,EMEA,
5723,7889,13517,NA,
5724,7889,13517,LA,
5725,7889,13517,EMEA,
5726,7889,13517,AP,
5727,7923,13544,,
5728,7930,13551,,
5729,7943,13564,NA,
5730,7943,13564,LA,
5731,7943,13564,EMEA,
5732,7943,13564,AP,
5733,7945,13566,EMEA,Philippsburg
5734,7589,13277,NA,Chem Houston
5735,7611,13294,,
5736,7616,13299,NA,
5737,7616,13299,LA,
5738,7616,13299,EMEA,
5739,7616,13299,AP,
5740,7619,13301,NA,
5741,7619,13301,LA,
5742,7619,13301,EMEA,
5743,7619,13301,AP,
5744,7627,13307,EMEA,Debica
5745,7631,13310,EMEA,Fulda
5746,7640,13316,NA,
5747,7640,13316,LA,
5748,7640,13316,EMEA,
5749,7640,13316,AP,
5750,7641,13317,,
5751,7643,13319,,
5752,7679,13346,NA,
5753,7679,13346,LA,
5754,7679,13346,EMEA,
5755,7679,13346,AP,
5756,7687,13353,LA,
5757,7689,13354,,
5758,7698,13362,LA,
5759,7703,13365,,
5760,7719,13377,,
5761,7723,13379,NA,
5762,7723,13379,LA,
5763,7723,13379,EMEA,
5764,7723,13379,AP,
5765,7727,13381,NA,
5766,7728,13382,NA,
5767,7733,13385,NA,
5768,7733,13385,LA,
5769,7733,13385,EMEA,
5770,7733,13385,AP,
5771,7742,13394,NA,
5772,7742,13394,LA,
5773,7742,13394,EMEA,
5774,7742,13394,AP,
5775,7756,13408,NA,
5776,7756,13408,LA,
5777,7756,13408,EMEA,
5778,7756,13408,AP,
5779,7758,13410,NA,
5780,7758,13410,LA,
5781,7758,13410,EMEA,
5782,7758,13410,AP,
5783,7759,13411,NA,
5784,7759,13411,LA,
5785,7759,13411,EMEA,
5786,7759,13411,AP,
5787,7763,13414,NA,
5788,7763,13414,LA,
5789,7763,13414,EMEA,
5790,7763,13414,AP,
5791,7769,13418,LA,Venezuela
5792,7779,13425,NA,
5793,7779,13425,LA,
5794,7779,13425,EMEA,
5795,7779,13425,AP,
5796,7780,13426,NA,
5797,7780,13426,LA,
5798,7780,13426,EMEA,
5799,7780,13426,AP,
5800,7797,13438,NA,
5801,7797,13438,LA,
5802,7797,13438,EMEA,
5803,7797,13438,AP,
5804,7812,13452,NA,
5805,7812,13452,LA,
5806,7812,13452,EMEA,
5807,7812,13452,AP,
5808,7815,13455,NA,
5809,7815,13455,LA,
5810,7815,13455,EMEA,
5811,7815,13455,AP,
5812,7820,13460,NA,
5813,7820,13460,LA,
5814,7820,13460,EMEA,
5815,7820,13460,AP,
5816,7822,13462,,
5817,7848,13485,NA,Lawton
5818,7848,13485,LA,
5819,7848,13485,EMEA,
5820,7848,13485,AP,
5821,7849,13486,NA,
5822,7849,13486,LA,
5823,7849,13486,EMEA,
5824,7849,13486,AP,
5825,7859,13493,NA,
5826,7879,13507,LA,Venezuela
5827,7903,13528,NA,
5828,7903,13528,LA,
5829,7903,13528,EMEA,
5830,7903,13528,AP,
5831,7586,13275,AP,
5832,7605,13288,,
5833,7614,13297,NA,
5834,7614,13297,LA,
5835,7614,13297,EMEA,
5836,7614,13297,AP,
5837,7617,13300,NA,Buffalo / Tonawanda
5838,7625,13305,NA,
5839,7625,13305,LA,
5840,7625,13305,EMEA,
5841,7625,13305,AP,
5842,7637,13314,NA,
5843,7637,13314,LA,
5844,7637,13314,EMEA,
5845,7637,13314,AP,
5846,7655,13326,AP,
5847,7674,13342,NA,
5848,7674,13342,LA,
5849,7674,13342,EMEA,
5850,7674,13342,AP,
5851,7677,13345,NA,
5852,7677,13345,LA,
5853,7677,13345,EMEA,
5854,7677,13345,AP,
5855,7680,13347,NA,
5856,7680,13347,LA,
5857,7680,13347,EMEA,
5858,7680,13347,AP,
5859,7706,13367,NA,
5860,7706,13367,LA,
5861,7706,13367,EMEA,
5862,7706,13367,AP,
5863,7707,13368,NA,
5864,7707,13368,LA,
5865,7707,13368,EMEA,
5866,7707,13368,AP,
5867,7709,13370,NA,
5868,7709,13370,LA,
5869,7709,13370,EMEA,
5870,7709,13370,AP,
5871,7712,13372,NA,
5872,7713,13373,NA,
5873,7713,13373,LA,
5874,7713,13373,EMEA,
5875,7713,13373,AP,
5876,7714,13374,NA,
5877,7714,13374,LA,
5878,7714,13374,EMEA,
5879,7714,13374,AP,
5880,7745,13397,NA,
5881,7745,13397,LA,
5882,7745,13397,EMEA,
5883,7745,13397,AP,
5884,7747,13399,NA,
5885,7747,13399,LA,
5886,7747,13399,EMEA,
5887,7747,13399,AP,
5888,7752,13404,NA,
5889,7752,13404,LA,
5890,7752,13404,EMEA,
5891,7752,13404,AP,
5892,7757,13409,NA,
5893,7757,13409,LA,
5894,7757,13409,EMEA,
5895,7757,13409,AP,
5896,7767,13416,LA,Peru
5897,7801,13441,,
5898,7803,13443,,
5899,7810,13450,LA,
5900,7810,13450,EMEA,
5901,7810,13450,AP,
5902,7824,13464,,
5903,7832,13471,EMEA,
5904,7846,13483,NA,Lawton
5905,7846,13483,LA,
5906,7846,13483,EMEA,
5907,7846,13483,AP,
5908,7861,13494,NA,
5909,7863,13495,NA,
5910,7863,13495,LA,
5911,7863,13495,EMEA,
5912,7863,13495,AP,
5913,7869,13500,NA,
5914,7884,13511,NA,
5915,7884,13511,LA,
5916,7884,13511,EMEA,
5917,7884,13511,AP,
5918,7886,13513,NA,
5919,7886,13513,LA,
5920,7886,13513,EMEA,
5921,7886,13513,AP,
5922,7890,13518,NA,
5923,7890,13518,LA,
5924,7890,13518,EMEA,
5925,7890,13518,AP,
5926,7587,13276,NA,
5927,7587,13276,LA,
5928,7587,13276,EMEA,
5929,7587,13276,AP,
5930,7594,13280,NA,
5931,7597,13282,NA,
5932,7597,13282,LA,
5933,7597,13282,EMEA,
5934,7597,13282,AP,
5935,7610,13293,,
5936,7622,13303,NA,
5937,7622,13303,LA,
5938,7622,13303,EMEA,
5939,7622,13303,AP,
5940,7626,13306,,
5941,7630,13309,EMEA,Debica
5942,7684,13351,NA,
5943,7684,13351,LA,
5944,7684,13351,EMEA,
5945,7684,13351,AP,
5946,7685,13352,NA,
5947,7685,13352,LA,
5948,7685,13352,EMEA,
5949,7685,13352,AP,
5950,7699,13363,NA,
5951,7711,13371,NA,
5952,7711,13371,LA,
5953,7711,13371,EMEA,
5954,7711,13371,AP,
5955,7715,13375,NA,
5956,7715,13375,LA,
5957,7715,13375,EMEA,
5958,7715,13375,AP,
5959,7734,13386,NA,
5960,7734,13386,LA,
5961,7734,13386,EMEA,
5962,7734,13386,AP,
5963,7739,13391,NA,
5964,7739,13391,LA,
5965,7739,13391,EMEA,
5966,7739,13391,AP,
5967,7743,13395,NA,
5968,7743,13395,LA,
5969,7743,13395,EMEA,
5970,7743,13395,AP,
5971,7746,13398,NA,
5972,7746,13398,LA,
5973,7746,13398,EMEA,
5974,7746,13398,AP,
5975,7750,13402,NA,
5976,7750,13402,LA,
5977,7750,13402,EMEA,
5978,7750,13402,AP,
5979,7751,13403,NA,
5980,7751,13403,LA,
5981,7751,13403,EMEA,
5982,7751,13403,AP,
5983,7755,13407,NA,
5984,7755,13407,LA,
5985,7755,13407,EMEA,
5986,7755,13407,AP,
5987,7777,13423,NA,
5988,7777,13423,LA,
5989,7777,13423,EMEA,
5990,7777,13423,AP,Malaysia
5991,7782,13428,NA,
5992,7782,13428,LA,
5993,7782,13428,EMEA,
5994,7782,13428,AP,
5995,7785,13431,NA,ICM*A
5996,7793,13436,,
5997,7795,13437,EMEA,
5998,7805,13445,,
5999,7806,13446,NA,
6000,7806,13446,LA,
6001,7806,13446,EMEA,
6002,7806,13446,AP,
6003,7829,13468,NA,
6004,7829,13468,LA,
6005,7829,13468,EMEA,
6006,7829,13468,AP,
6007,7837,13476,NA,
6008,7837,13476,LA,
6009,7837,13476,EMEA,
6010,7837,13476,AP,
6011,7841,13479,NA,
6012,7845,13482,NA,
6013,7845,13482,LA,
6014,7845,13482,EMEA,
6015,7845,13482,AP,
6016,7850,13487,NA,
6017,7850,13487,LA,
6018,7850,13487,EMEA,
6019,7850,13487,AP,
6020,7853,13489,NA,
6021,7853,13489,LA,
6022,7853,13489,EMEA,
6023,7853,13489,AP,
6024,7871,13502,AP,
6025,7877,13506,LA,Venezuela
6026,7885,13512,NA,
6027,7885,13512,LA,
6028,7885,13512,EMEA,
6029,7885,13512,AP,
6030,7887,13514,NA,
6031,7887,13514,LA,
6032,7887,13514,EMEA,
6033,7887,13514,AP,
6034,7603,13286,NA,
6035,7603,13286,LA,
6036,7603,13286,EMEA,
6037,7603,13286,AP,
6038,7613,13296,NA,
6039,7613,13296,LA,
6040,7613,13296,EMEA,
6041,7613,13296,AP,
6042,7621,13302,,
6043,7633,13312,EMEA,Fuerstenwalde
6044,7635,13313,LA,
6045,7649,13322,,
6046,7650,13323,NA,
6047,7650,13323,LA,
6048,7650,13323,EMEA,
6049,7650,13323,AP,
6050,7670,13339,LA,
6051,7693,13357,,
6052,7705,13366,,
6053,7738,13390,NA,
6054,7738,13390,LA,
6055,7738,13390,EMEA,
6056,7738,13390,AP,
6057,7740,13392,NA,
6058,7740,13392,LA,
6059,7740,13392,EMEA,
6060,7740,13392,AP,
6061,7744,13396,NA,
6062,7744,13396,LA,
6063,7744,13396,EMEA,
6064,7744,13396,AP,
6065,7748,13400,NA,
6066,7748,13400,LA,
6067,7748,13400,EMEA,
6068,7748,13400,AP,
6069,7749,13401,NA,
6070,7749,13401,LA,
6071,7749,13401,EMEA,
6072,7749,13401,AP,
6073,7753,13405,,
6074,7754,13406,NA,
6075,7754,13406,LA,
6076,7754,13406,EMEA,
6077,7754,13406,AP,
6078,7776,13422,,
6079,7830,13469,LA,
6080,7834,13473,EMEA,
6081,7851,13488,EMEA,
6082,7851,13488,AP,
6083,7868,13499,NA,
6084,7876,13505,,
6085,7888,13516,NA,
6086,7888,13516,LA,
6087,7888,13516,EMEA,
6088,7888,13516,AP,
6089,7899,13524,NA,
6090,7899,13524,LA,
6091,7899,13524,EMEA,
6092,7899,13524,AP,
6093,7907,13531,,
6094,7909,13532,,
6095,7910,13533,,
6096,7911,13534,NA,
6097,7911,13534,LA,
6098,7911,13534,EMEA,
6099,7911,13534,AP,
6100,7912,13535,NA,
6101,7912,13535,LA,
6102,7912,13535,EMEA,
6103,7912,13535,AP,
6104,7918,13540,,
6105,7919,13541,,
6106,7959,13577,EMEA,
6107,7960,13578,EMEA,
6108,7974,13589,NA,
6109,7997,13605,NA,
6110,8001,13608,NA,
6111,8001,13608,LA,
6112,8001,13608,EMEA,
6113,8001,13608,AP,
6114,8010,13616,NA,
6115,8010,13616,LA,
6116,8010,13616,EMEA,
6117,8010,13616,AP,
6118,8053,13648,NA,
6119,8055,13649,NA,
6120,8055,13649,LA,
6121,8055,13649,EMEA,
6122,8055,13649,AP,
6123,8058,13652,NA,
6124,8058,13652,LA,
6125,8058,13652,EMEA,
6126,8058,13652,AP,
6127,8088,13678,NA,
6128,8088,13678,LA,
6129,8088,13678,EMEA,
6130,8088,13678,AP,
6131,8091,13680,NA,
6132,8094,13683,NA,
6133,8094,13683,LA,
6134,8094,13683,EMEA,
6135,8094,13683,AP,
6136,8113,13698,NA,
6137,8113,13698,LA,
6138,8113,13698,EMEA,
6139,8113,13698,AP,
6140,8125,13706,EMEA,
6141,8140,13718,NA,
6142,8142,13720,NA,
6143,8142,13720,LA,
6144,8142,13720,EMEA,
6145,8142,13720,AP,
6146,8143,13721,,
6147,8149,13725,NA,
6148,8149,13725,LA,
6149,8149,13725,EMEA,
6150,8149,13725,AP,
6151,8165,13735,EMEA,
6152,8167,13736,NA,
6153,8172,13739,NA,
6154,8174,13741,NA,
6155,8183,13749,NA,
6156,8183,13749,LA,
6157,8183,13749,EMEA,
6158,8183,13749,AP,
6159,8187,13751,AP,
6160,8193,13755,,
6161,8194,13756,,
6162,8205,13766,,
6163,8209,13768,,
6164,8221,13779,NA,
6165,8221,13779,LA,
6166,8221,13779,EMEA,
6167,8221,13779,AP,
6168,8223,13781,NA,
6169,8223,13781,LA,
6170,8223,13781,EMEA,Montlucon
6171,8223,13781,AP,
6172,8234,13790,NA,
6173,8234,13790,LA,
6174,8234,13790,EMEA,
6175,8234,13790,AP,
6176,8237,13793,NA,
6177,8237,13793,LA,
6178,8237,13793,EMEA,
6179,8237,13793,AP,
6180,8251,13803,NA,
6181,8251,13803,LA,
6182,8251,13803,EMEA,
6183,8251,13803,AP,
6184,8252,13804,NA,
6185,8252,13804,LA,
6186,8252,13804,EMEA,
6187,8252,13804,AP,
6188,8253,13805,NA,
6189,8253,13805,LA,
6190,8253,13805,EMEA,
6191,8253,13805,AP,
6192,8261,13811,,
6193,8266,13814,NA,
6194,8267,13815,NA,
6195,8274,13821,NA,
6196,8274,13821,LA,
6197,7950,13570,NA,
6198,7950,13570,LA,
6199,7950,13570,EMEA,
6200,7950,13570,AP,
6201,7957,13575,,
6202,7966,13584,EMEA,
6203,7985,13596,NA,
6204,7985,13596,LA,
6205,7985,13596,EMEA,
6206,7985,13596,AP,
6207,7992,13601,NA,
6208,7992,13601,LA,
6209,7992,13601,EMEA,
6210,7992,13601,AP,
6211,7993,13602,NA,
6212,7993,13602,LA,
6213,7993,13602,EMEA,
6214,7993,13602,AP,
6215,7994,13603,NA,
6216,7994,13603,LA,
6217,7994,13603,EMEA,
6218,7994,13603,AP,
6219,8021,13625,NA,
6220,8021,13625,LA,
6221,8021,13625,EMEA,
6222,8021,13625,AP,
6223,8035,13633,NA,
6224,8035,13633,LA,
6225,8035,13633,EMEA,
6226,8035,13633,AP,
6227,8037,13634,NA,
6228,8037,13634,LA,
6229,8037,13634,EMEA,
6230,8037,13634,AP,
6231,8038,13635,NA,
6232,8038,13635,LA,
6233,8038,13635,EMEA,
6234,8038,13635,AP,
6235,8039,13636,NA,
6236,8039,13636,LA,
6237,8039,13636,EMEA,
6238,8039,13636,AP,
6239,8044,13640,LA,Peru
6240,8045,13641,NA,
6241,8045,13641,LA,
6242,8045,13641,EMEA,
6243,8045,13641,AP,
6244,8069,13662,,
6245,8083,13675,NA,
6246,8083,13675,LA,
6247,8083,13675,EMEA,
6248,8083,13675,AP,
6249,8097,13686,NA,
6250,8097,13686,LA,
6251,8097,13686,EMEA,
6252,8097,13686,AP,
6253,8101,13690,NA,
6254,8101,13690,LA,
6255,8101,13690,EMEA,
6256,8101,13690,AP,
6257,8111,13697,NA,
6258,8111,13697,LA,
6259,8131,13711,EMEA,
6260,8137,13715,NA,
6261,8137,13715,LA,
6262,8137,13715,EMEA,
6263,8137,13715,AP,
6264,8161,13732,,
6265,8207,13767,,
6266,8210,13769,NA,
6267,8210,13769,LA,
6268,8210,13769,EMEA,
6269,8210,13769,AP,
6270,8213,13771,NA,
6271,8214,13772,,
6272,8219,13777,NA,
6273,8220,13778,NA,
6274,8247,13801,LA,
6275,8258,13809,NA,
6276,8258,13809,LA,
6277,8258,13809,EMEA,
6278,8258,13809,AP,
6279,8265,13813,NA,
6280,8283,13828,NA,
6281,8286,13831,NA,
6282,7948,13568,NA,
6283,7948,13568,LA,
6284,7948,13568,EMEA,
6285,7948,13568,AP,
6286,7955,13573,EMEA,
6287,7965,13583,EMEA,
6288,7971,13587,,
6289,7975,13590,LA,
6290,7977,13592,,
6291,7986,13597,LA,
6292,8009,13615,LA,Americana
6293,8012,13618,NA,
6294,8012,13618,LA,
6295,8012,13618,EMEA,
6296,8012,13618,AP,
6297,8019,13624,NA,
6298,8019,13624,LA,
6299,8019,13624,EMEA,
6300,8019,13624,AP,
6301,8022,13626,NA,
6302,8022,13626,LA,
6303,8022,13626,EMEA,
6304,8022,13626,AP,
6305,8027,13629,NA,
6306,8027,13629,LA,
6307,8027,13629,EMEA,
6308,8027,13629,AP,
6309,8033,13632,NA,
6310,8033,13632,LA,
6311,8033,13632,EMEA,
6312,8033,13632,AP,
6313,8051,13647,NA,
6314,8051,13647,LA,
6315,8051,13647,EMEA,
6316,8051,13647,AP,
6317,8065,13658,EMEA,
6318,8065,13658,AP,
6319,8089,13679,AP,
6320,8095,13684,NA,
6321,8095,13684,LA,
6322,8095,13684,EMEA,
6323,8095,13684,AP,
6324,8098,13687,NA,
6325,8098,13687,LA,
6326,8098,13687,EMEA,
6327,8098,13687,AP,
6328,8106,13693,NA,
6329,8106,13693,LA,
6330,8106,13693,EMEA,
6331,8106,13693,AP,
6332,8115,13699,NA,
6333,8115,13699,LA,
6334,8115,13699,EMEA,
6335,8115,13699,AP,
6336,8120,13702,LA,
6337,8123,13704,NA,
6338,8123,13704,AP,
6339,8155,13728,NA,
6340,8156,13729,NA,
6341,8157,13730,,
6342,8159,13731,NA,
6343,8185,13750,NA,
6344,8185,13750,LA,
6345,8185,13750,EMEA,
6346,8185,13750,AP,
6347,8189,13752,NA,
6348,8189,13752,LA,
6349,8189,13752,EMEA,
6350,8189,13752,AP,
6351,8216,13774,LA,
6352,8222,13780,NA,
6353,8222,13780,LA,
6354,8222,13780,EMEA,Amiens North
6355,8222,13780,AP,
6356,8225,13783,NA,
6357,8225,13783,LA,
6358,8225,13783,EMEA,Fulda
6359,8225,13783,AP,
6360,8231,13787,NA,
6361,8231,13787,LA,
6362,8231,13787,EMEA,
6363,8231,13787,AP,
6364,8232,13788,NA,
6365,8236,13792,NA,
6366,8270,13817,NA,
6367,8270,13817,LA,
6368,8270,13817,EMEA,
6369,8270,13817,AP,
6370,8273,13820,NA,
6371,8273,13820,LA,
6372,8273,13820,EMEA,
6373,8273,13820,AP,
6374,8277,13824,NA,
6375,8281,13827,NA,
6376,7947,13567,NA,
6377,7947,13567,LA,
6378,7947,13567,EMEA,
6379,7947,13567,AP,
6380,7964,13582,EMEA,
6381,7979,13593,EMEA,Debica
6382,7981,13594,NA,
6383,7981,13594,LA,
6384,7981,13594,EMEA,
6385,7981,13594,AP,
6386,7995,13604,NA,
6387,7995,13604,LA,
6388,7995,13604,EMEA,
6389,7995,13604,AP,
6390,8023,13627,NA,
6391,8023,13627,LA,
6392,8023,13627,EMEA,
6393,8023,13627,AP,
6394,8047,13643,NA,
6395,8047,13643,LA,
6396,8047,13643,EMEA,
6397,8047,13643,AP,
6398,8078,13670,,
6399,8081,13673,NA,
6400,8081,13673,LA,
6401,8081,13673,EMEA,
6402,8081,13673,AP,
6403,8096,13685,NA,
6404,8096,13685,LA,
6405,8096,13685,EMEA,
6406,8096,13685,AP,
6407,8105,13692,NA,
6408,8105,13692,LA,
6409,8105,13692,EMEA,
6410,8105,13692,AP,
6411,8107,13694,NA,
6412,8108,13695,NA,
6413,8108,13695,LA,
6414,8108,13695,EMEA,
6415,8108,13695,AP,
6416,8109,13696,NA,
6417,8109,13696,LA,
6418,8109,13696,EMEA,
6419,8109,13696,AP,
6420,8139,13717,NA,
6421,8139,13717,LA,
6422,8139,13717,EMEA,
6423,8139,13717,AP,
6424,8162,13733,,
6425,8178,13745,NA,
6426,8191,13754,NA,
6427,8191,13754,LA,
6428,8191,13754,EMEA,
6429,8191,13754,AP,
6430,8195,13757,NA,
6431,8197,13758,NA,
6432,8197,13758,LA,
6433,8197,13758,EMEA,
6434,8197,13758,AP,
6435,8198,13759,NA,
6436,8198,13759,LA,
6437,8198,13759,EMEA,
6438,8198,13759,AP,
6439,8202,13763,,
6440,8240,13795,NA,
6441,8240,13795,LA,
6442,8240,13795,EMEA,
6443,8240,13795,AP,
6444,8254,13806,NA,
6445,8254,13806,LA,
6446,8254,13806,EMEA,
6447,8254,13806,AP,
6448,8255,13807,NA,
6449,8255,13807,LA,
6450,8255,13807,EMEA,
6451,8255,13807,AP,
6452,8269,13816,NA,
6453,8269,13816,LA,
6454,8269,13816,EMEA,
6455,8269,13816,AP,
6456,8275,13822,NA,
6457,8275,13822,LA,
6458,8276,13823,NA,
6459,8279,13825,NA,
6460,8279,13825,EMEA,
6461,8284,13829,NA,
6462,8287,13832,NA,
6463,8289,13833,NA,
6464,8289,13833,LA,
6465,8289,13833,EMEA,
6466,8289,13833,AP,
6467,8291,13835,NA,
6468,8291,13835,LA,
6469,8291,13835,EMEA,
6470,8291,13835,AP,
6471,8293,13836,NA,
6472,8293,13836,LA,
6473,8293,13836,EMEA,
6474,8293,13836,AP,
6475,8295,13837,AP,
6476,8297,13838,NA,
6477,8299,13840,NA,
6478,8300,13841,NA,
6479,8301,13842,NA,
6480,7953,13572,AP,
6481,7958,13576,,
6482,7987,13598,NA,
6483,7998,13606,NA,
6484,8017,13623,,
6485,8031,13631,NA,
6486,8031,13631,LA,
6487,8031,13631,EMEA,
6488,8031,13631,AP,
6489,8057,13651,NA,
6490,8057,13651,LA,
6491,8057,13651,EMEA,
6492,8057,13651,AP,
6493,8059,13653,EMEA,
6494,8060,13654,NA,
6495,8060,13654,LA,
6496,8060,13654,EMEA,
6497,8060,13654,AP,
6498,8061,13655,EMEA,
6499,8073,13666,,
6500,8075,13667,NA,
6501,8075,13667,LA,
6502,8075,13667,EMEA,
6503,8075,13667,AP,
6504,8076,13668,NA,
6505,8076,13668,LA,
6506,8076,13668,EMEA,
6507,8076,13668,AP,
6508,8077,13669,NA,
6509,8077,13669,LA,
6510,8077,13669,EMEA,
6511,8077,13669,AP,
6512,8079,13671,NA,
6513,8079,13671,LA,
6514,8079,13671,EMEA,
6515,8079,13671,AP,
6516,8080,13672,NA,
6517,8080,13672,LA,
6518,8080,13672,EMEA,
6519,8080,13672,AP,
6520,8085,13676,,
6521,8099,13688,NA,
6522,8099,13688,LA,
6523,8099,13688,EMEA,
6524,8099,13688,AP,
6525,8117,13700,NA,
6526,8117,13700,LA,
6527,8117,13700,EMEA,
6528,8117,13700,AP,
6529,8130,13710,,
6530,8132,13712,EMEA,
6531,8145,13722,NA,
6532,8169,13737,EMEA,Philippsburg
6533,8175,13742,NA,Gadsden
6534,8175,13742,LA,
6535,8175,13742,EMEA,
6536,8175,13742,AP,
6537,8176,13743,NA,
6538,8199,13760,,
6539,8217,13775,NA,
6540,8217,13775,LA,
6541,8217,13775,EMEA,
6542,8217,13775,AP,
6543,8218,13776,NA,
6544,8224,13782,NA,
6545,8224,13782,LA,
6546,8224,13782,EMEA,Amiens South
6547,8224,13782,AP,
6548,8235,13791,NA,
6549,8235,13791,LA,
6550,8235,13791,EMEA,
6551,8235,13791,AP,
6552,8239,13794,NA,
6553,8239,13794,LA,
6554,8239,13794,EMEA,
6555,8239,13794,AP,
6556,8271,13818,NA,
6557,8272,13819,NA,
6558,8285,13830,NA,
6559,8290,13834,,
6560,8298,13839,NA,
6561,7949,13569,NA,
6562,7949,13569,LA,
6563,7949,13569,EMEA,
6564,7949,13569,AP,
6565,7951,13571,NA,
6566,7951,13571,LA,
6567,7951,13571,EMEA,
6568,7951,13571,AP,
6569,7961,13579,EMEA,
6570,7962,13580,EMEA,
6571,7963,13581,EMEA,
6572,7973,13588,NA,
6573,7973,13588,LA,
6574,7973,13588,EMEA,
6575,7973,13588,AP,
6576,7976,13591,NA,
6577,7976,13591,LA,
6578,7976,13591,EMEA,
6579,7976,13591,AP,
6580,7983,13595,NA,
6581,7983,13595,LA,
6582,7983,13595,EMEA,
6583,7983,13595,AP,
6584,7989,13599,NA,
6585,7989,13599,LA,
6586,7989,13599,EMEA,
6587,7989,13599,AP,
6588,7991,13600,NA,
6589,7991,13600,LA,
6590,7991,13600,EMEA,
6591,7991,13600,AP,
6592,7999,13607,NA,
6593,7999,13607,LA,
6594,7999,13607,EMEA,
6595,7999,13607,AP,Dalian
6596,8029,13630,NA,
6597,8029,13630,LA,
6598,8029,13630,EMEA,
6599,8029,13630,AP,
6600,8042,13638,NA,
6601,8043,13639,NA,
6602,8043,13639,LA,
6603,8043,13639,EMEA,
6604,8043,13639,AP,
6605,8046,13642,NA,
6606,8046,13642,LA,
6607,8046,13642,EMEA,
6608,8046,13642,AP,
6609,8048,13644,NA,
6610,8048,13644,LA,
6611,8048,13644,EMEA,
6612,8048,13644,AP,
6613,8049,13645,NA,
6614,8049,13645,LA,
6615,8049,13645,EMEA,
6616,8049,13645,AP,
6617,8056,13650,NA,
6618,8056,13650,LA,
