PGM_ID,ATTACHMENT_ID,FILE_PATH,CYCLE_ID,SCREEN_SECTION_ID,SCREEN_SECTION,ATT_URL_FLAG
885,3032,/ttspool/mis/1219776427779_Milnic rev - 4 final accpt (rajsha).doc,1,77,Final Spec sent to Supplier ?   ,F
2271,3041,/ttspool/mis/1219837319419_Konzemic rev - 2 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
2271,3042,/ttspool/mis/1219837346827_Konzemic rev - 2  final accpt(barbe).doc,1,529,Final Spec sent to Supplier ?   ,F
2822,3064,/ttspool/mis/1219915097073_GYD3399.pdf,1,290,Inputs for generation of experimental code ,F
1201,3066,/ttspool/mis/1219916933271_GTC3561PF.pdf,1,107,Inputs for generation of experimental code ,F
1202,3067,/ttspool/mis/1219923521397_GTC3560PF.pdf,1,107,Inputs for generation of experimental code ,F
1343,3068,/ttspool/mis/1219927415015_Indic - rev - 8 final signed accept .pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2801,3069,/ttspool/mis/1219927853676_Konzemic rev - 2 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
2801,3070,/ttspool/mis/1219927876102_Konzemic rev - 2  final accpt(barbe).doc,1,77,Final Spec sent to Supplier ?   ,F
2801,3071,/ttspool/mis/1219927909748_Konzemic rev - 2 final signed accept(barbe).pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
885,3072,/ttspool/mis/1219928341733_Milnic rev - 4 final signed accept(rajsha).pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2345,3073,/ttspool/mis/1219929807354_Code 405 rev - 28 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
2345,3074,/ttspool/mis/1219929839323_Code 405 rev - 28 final accpt(liaoning).doc,1,77,Final Spec sent to Supplier ?   ,F
1984,3082,/ttspool/mis/1220019137272_Code 72 rev - 5 signed accept(huntsm).pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
1869,3106,/ttspool/mis/1220267245977_MSDS Propic ex Voronesh.pdf,1,1010,Attach MSDS,F
2011,3107,/ttspool/mis/1220267635583_MSDS SKD-ND ex Voronesh.pdf,1,1010,Attach MSDS,F
2842,3150,/ttspool/mis/1220368206971_MSDS_Sterax_VVF.doc,1,1010,Attach MSDS,F
2901,3203,/ttspool/mis/1220619553140_PICA (PDH).pdf,1,1010,Attach MSDS,F
2881,3287,/ttspool/mis/1220971673079_Sydnine rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
2881,3288,/ttspool/mis/1220971695129_Sydnine rev - 1 final accpt.doc,1,529,Final Spec sent to Supplier ?   ,F
2642,3312,/ttspool/mis/1220983004316_MSDS.Hydroquinone.Eastman.pdf,1,1010,Attach MSDS,F
2821,3313,/ttspool/mis/1220983750281_MSDS.HYDROQUINONE.INHIBITOR.GRADE.htm,1,1010,Attach MSDS,F
2821,3314,/ttspool/mis/1220983762161_COA.Hydroquinone.pdf,1,1010,Attach MSDS,F
43,3344,/ttspool/mis/1221149195663_Alumite rev - 0 proposal 1.doc,1,257,Spec Creation Section ,F
43,3345,/ttspool/mis/1221149226442_Alumite  rev - 0 proposal 1 reply.doc,1,257,Spec Creation Section ,F
2724,3346,/ttspool/mis/1221152298678_MSDS.Ruberzol 97 - ingles  .doc,1,1010,Attach MSDS,F
721,3348,/ttspool/mis/1221160024566_Dirosic - 2 signed accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
3021,3361,/ttspool/mis/1221212124027_MSDS Resilene.pdf,1,1010,Attach MSDS,F
3021,3362,/ttspool/mis/1221212124058_MSDS resilen (french).pdf,1,1010,Attach MSDS,F
3021,3401,/ttspool/mis/1221482901689_Indic rev - 8 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
3021,3402,/ttspool/mis/1221482922592_Indic rev - 8 final accpt (aventel).doc,1,77,Final Spec sent to Supplier ?   ,F
3021,3403,/ttspool/mis/1221482968071_Indic - rev - 8 final signed accept .pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2561,3426,/ttspool/mis/1221574093652_GTC1195SH_A.pdf,1,107,Inputs for generation of experimental code ,F
2276,3428,/ttspool/mis/1221575231705_GTC1196SB_A.pdf,1,107,Inputs for generation of experimental code ,F
3081,3429,/ttspool/mis/1221577117709_GYD3337.pdf,1,290,Inputs for generation of experimental code ,F
2724,3430,/ttspool/mis/1221588515227_Grabite rev - 0 signed accept.doc,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
3022,3461,/ttspool/mis/1221657866059_N00003.pdf,1,290,Inputs for generation of experimental code ,F
3123,3490,/ttspool/mis/1221758080477_3+2x.35 UT.pdf,1,290,Inputs for generation of experimental code ,F
2238,3546,/ttspool/mis/1222094493569_MSDS Zonflax Nanjing.pdf,1,1010,Attach MSDS,F
2083,3547,/ttspool/mis/1222095087317_Adamax-O rev - 7 final accpt(shandong) .doc,1,77,Final Spec sent to Supplier ?   ,F
2083,3548,/ttspool/mis/1222095114334_Adamax-O rev - 7 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
133,3549,/ttspool/mis/1222101190746_CERTIFICATION ON ADAMAX-O.jpg,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2083,3550,/ttspool/mis/1222101285396_CERTIFICATION ON KERWAX-O.jpg,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
1781,3558,/ttspool/mis/1222163112514_GYD3364.pdf,1,107,Inputs for generation of experimental code ,F
2401,3566,/ttspool/mis/1222248566812_GTC4672YA_A.pdf,1,107,Inputs for generation of experimental code ,F
421,3573,/ttspool/mis/1222277156244_Berolic rev - 10 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
421,3574,/ttspool/mis/1222277181977_Berolic rev - 10  final accpt.doc,1,529,Final Spec sent to Supplier ?   ,F
363,3576,/ttspool/mis/1222278286336_Berolic rev - 10 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
363,3577,/ttspool/mis/1222278317751_Berolic rev - 10  final accpt.doc,1,77,Final Spec sent to Supplier ?   ,F
363,3580,/ttspool/mis/1222279552663_Berolic - 10 signed accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2221,3608,/ttspool/mis/1222449190689_Sterax rev - 5 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
2221,3609,/ttspool/mis/1222449221276_Sterax rev - 5 final accpt (alicorp).doc,1,77,Final Spec sent to Supplier ?   ,F
3215,3624,/ttspool/mis/1222685957846_Buna_CB_60_E_EU.pdf,1,1104,Attach MSDS,F
3103,3644,/ttspool/mis/1222867904792_Y000005.pdf,1,290,Inputs for generation of experimental code ,F
1502,3653,/ttspool/mis/1222888806016_Sydnine rev - 1 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
1502,3654,/ttspool/mis/1222888828132_Sydnine rev - 1 final accpt.doc,1,77,Final Spec sent to Supplier ?   ,F
3341,3662,/ttspool/mis/1222959748425_Rhodia.Zhenjiang.HQ.MSDS.pdf,1,1010,Attach MSDS,F
3341,3663,/ttspool/mis/1222959748435_Rhodia.Zhenjiang.HQ.COA.pdf,1,1010,Attach MSDS,F
3341,3664,/ttspool/mis/1222959748437_Rhodia.Zhenjiang.HQ.ShippingInfo.pdf,1,1010,Attach MSDS,F
3344,3666,/ttspool/mis/1222966702415_Shenma U02N Line5.pdf,1,107,Inputs for generation of experimental code ,F
943,3681,/ttspool/mis/1222971050298_U02T rev01.pdf,1,152,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2921,3726,/ttspool/mis/1223053089573_Beamic rev - 0 proposal 1.doc,1,257,Spec Creation Section ,F
2921,3727,/ttspool/mis/1223053111152_Beamic  rev - 0  proposal 1 reply.doc,1,257,Spec Creation Section ,F
2866,3743,/ttspool/mis/1223291561755_MSDS MES15 ex Paramo.pdf,1,1010,Attach MSDS,F
3401,3764,/ttspool/mis/1223301548408_GTC3555PF.pdf,1,290,Inputs for generation of experimental code ,F
3421,3765,/ttspool/mis/1223304809543_GYD3348.pdf,1,290,Inputs for generation of experimental code ,F
3443,3808,/ttspool/mis/1223386159189_MSDS Propic ex Voronesh.pdf,1,1104,Attach MSDS,F
3464,3821,/ttspool/mis/1223465426238_GYD3401.pdf,1,290,Inputs for generation of experimental code ,F
244,3823,/ttspool/mis/1223478506643_NaturalRubberMSDS.pdf,1,1010,Attach MSDS,F
263,3824,/ttspool/mis/1223479069285_NaturalRubberMSDS.pdf,1,1010,Attach MSDS,F
241,3834,/ttspool/mis/1223485566722_NRMSDS.doc,1,1010,Attach MSDS,F
242,3835,/ttspool/mis/1223485620486_NRMSDS.doc,1,1010,Attach MSDS,F
243,3836,/ttspool/mis/1223485653386_NRMSDS.doc,1,1010,Attach MSDS,F
261,3837,/ttspool/mis/1223485703957_NRMSDS.doc,1,1010,Attach MSDS,F
262,3838,/ttspool/mis/1223485736501_NRMSDS.doc,1,1010,Attach MSDS,F
266,3839,/ttspool/mis/1223485792774_NRMSDS.doc,1,1010,Attach MSDS,F
302,3840,/ttspool/mis/1223485836535_NRMSDS.doc,1,1010,Attach MSDS,F
264,3841,/ttspool/mis/1223485867820_NRMSDS.doc,1,1010,Attach MSDS,F
265,3842,/ttspool/mis/1223485900672_NRMSDS.doc,1,1010,Attach MSDS,F
2266,3843,/ttspool/mis/1223486154145_NRMSDS.doc,1,1010,Attach MSDS,F
2269,3844,/ttspool/mis/1223486480522_NRMSDS.doc,1,1010,Attach MSDS,F
2262,3845,/ttspool/mis/1223486661872_NRMSDS.doc,1,1010,Attach MSDS,F
1465,3846,/ttspool/mis/1223490392144_PLF1739 rev - 0 proposal 2.doc,1,257,Spec Creation Section ,F
1465,3847,/ttspool/mis/1223490425915_PLF1739 rev - 0  proposal 2  reply.doc,1,257,Spec Creation Section ,F
3501,3862,/ttspool/mis/1223576628335_MSDS.Pilcure.DHTS.pdf,1,1010,Attach MSDS,F
3501,3863,/ttspool/mis/1223576628345_COA.Pilcure.DHTS.pdf,1,1010,Attach MSDS,F
481,3890,/ttspool/mis/1223662246920_NRMSDS.doc,1,1010,Attach MSDS,F
502,3902,/ttspool/mis/1223922090201_MSDS Sodium Sulfite Solution 13%.doc,1,1010,Attach MSDS,F
2962,3904,/ttspool/mis/1223972708116_Jianghan MSDS.pdf,1,1010,Attach MSDS,F
1465,3905,/ttspool/mis/1223983431491_PLF1739 rev - 0 final spec.doc,1,252,Final Spec sent to Supplier ?   ,F
1465,3906,/ttspool/mis/1223983457868_PLF1739 rev - 0  final accpt(gdyr).doc,1,252,Final Spec sent to Supplier ?   ,F
1465,3921,/ttspool/mis/1224005440400_PLF1739 rev - 0 signed accept.doc,1,253,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
3321,3922,/ttspool/mis/1224006304307_K28Q.pdf,1,107,Inputs for generation of experimental code ,F
3541,3941,/ttspool/mis/1224012407903_Y000008.pdf,1,290,Inputs for generation of experimental code ,F
3581,3982,/ttspool/mis/1224174435222_Cosmetic rev - 0  proposal 2.doc,1,257,Spec Creation Section ,F
3581,3983,/ttspool/mis/1224174456578_Cosmetic rev - 0  proposal 2 reply (darmex).doc,1,257,Spec Creation Section ,F
3581,3984,/ttspool/mis/1224174696013_Cosmetic rev - 0  final spec.doc,1,252,Final Spec sent to Supplier ?   ,F
3581,3985,/ttspool/mis/1224174728847_Cosmetic  rev - 0 final accpt(darmex).doc,1,252,Final Spec sent to Supplier ?   ,F
3581,3986,/ttspool/mis/1224174958960_Cosmetic signed final accept.pdf,1,253,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
1501,4001,/ttspool/mis/1224244477121_Rickyine rev - 7 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
1501,4002,/ttspool/mis/1224244499127_Rickyine rev - 7 final accpt(sah).doc,1,77,Final Spec sent to Supplier ?   ,F
1501,4003,/ttspool/mis/1224244860205_Rickyine signed accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
3561,4021,/ttspool/mis/1224592903529_MSDS Ultrasil 7000.pdf,1,434,MSDS,F
3601,4025,/ttspool/mis/1224608415873_Nynas Tufflo 150.pdf,1,1010,Attach MSDS,F
3601,4026,/ttspool/mis/1224608415874_Tufflo 150 CoA[1].pdf,1,1010,Attach MSDS,F
3562,4027,"/ttspool/mis/1224613926351_Agent approval, Cosmos-Lomas.pdf",1,449,Letter From Supplier to Agent Received Section,F
3762,4127,/ttspool/mis/1225263837231_MSDS Marlon.pdf,1,1104,Attach MSDS,F
2383,4161,/ttspool/mis/1225290761027_Code 299 rev - 26 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
2383,4162,/ttspool/mis/1225290790203_Code 299 rev - 26 final accpt(baohua).doc,1,77,Final Spec sent to Supplier ?   ,F
3702,4181,/ttspool/mis/1225354159226_QILU -BR9000-MSDS.doc,1,1104,Attach MSDS,F
703,4207,/ttspool/mis/1225387713417_Univar -Europe refuses to use SIS.pdf,1,167,Agent Compliant,F
3641,4241,/ttspool/mis/1225396143027_msds-acetonitrile.fushun shunnun.doc,1,1010,Attach MSDS,F
3641,4242,/ttspool/mis/1225396143029_coa-acetonitrile.fushun shunnun.doc,1,1010,Attach MSDS,F
3668,4243,/ttspool/mis/1225436688689_MSDS Lanzhou SBR.doc,1,1010,Attach MSDS,F
3667,4244,/ttspool/mis/1225438255789_QILU-SBR-MSDS.doc,1,1010,Attach MSDS,F
1502,4281,/ttspool/mis/1225466146476_Sydnine signed accept(Klaus).pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
871,4282,/ttspool/mis/1225469213824_Chutic rev - 4 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
871,4283,/ttspool/mis/1225469245385_Chutic rev - 4 final accpt.doc,1,529,Final Spec sent to Supplier ?   ,F
3049,4284,/ttspool/mis/1225469455121_Mark rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
3049,4285,/ttspool/mis/1225469488992_Mark rev - 1 final accpt.doc,1,529,Final Spec sent to Supplier ?   ,F
3384,4286,/ttspool/mis/1225469630552_Hermanic rev - 2 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
3384,4287,/ttspool/mis/1225469656230_Hermanic rev - 2 final accpt.doc,1,529,Final Spec sent to Supplier ?   ,F
3882,4321,/ttspool/mis/1225724501992_base WP.pdf,1,107,Inputs for generation of experimental code ,F
3882,4322,/ttspool/mis/1225726002643_GL3029.pdf,1,153,Final Spec sent to Supplier ?   ,F
3747,4363,/ttspool/mis/1225789710931_base WL.pdf,1,107,Inputs for generation of experimental code ,F
3748,4364,/ttspool/mis/1225790381640_base WP.pdf,1,107,Inputs for generation of experimental code ,F
3749,4365,/ttspool/mis/1225790592263_base WT.pdf,1,107,Inputs for generation of experimental code ,F
3721,4392,/ttspool/mis/1225819869744_M32056.pdf,1,290,Inputs for generation of experimental code ,F
3721,4393,/ttspool/mis/1225820097234_EYDN-433.pdf,1,290,Inputs for generation of experimental code ,F
3721,4395,/ttspool/mis/1225820126763_EYDA-434.pdf,1,290,Inputs for generation of experimental code ,F
2941,4401,/ttspool/mis/1225871310231_MSDS Mansil 125G.pdf,1,1010,Attach MSDS,F
3922,4403,/ttspool/mis/1225873913996_MSDS Jianghan.pdf,1,1010,Attach MSDS,F
3921,4404,/ttspool/mis/1225874255548_MSDS Jianghan.pdf,1,1010,Attach MSDS,F
3501,4441,/ttspool/mis/1225974879554_Nervic rev-1 signed  accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
4001,4501,/ttspool/mis/1226308245251_I14R rev_03.doc,1,290,Inputs for generation of experimental code ,F
1462,4521,/ttspool/mis/1226321305554_MSDS_SBR_1723H(E).DOC,1,1010,Attach MSDS,F
1464,4561,/ttspool/mis/1226393535486_MSDS_SBR_1723H(E).DOC,1,1010,Attach MSDS,F
4041,4583,/ttspool/mis/1226417896327_GYD3394.pdf,1,290,Inputs for generation of experimental code ,F
4062,4584,/ttspool/mis/1226418882018_GYD2805.pdf,1,290,Inputs for generation of experimental code ,F
2163,4601,/ttspool/mis/1226506710086_MSDS Rhodia silica.pdf,1,1010,Attach MSDS,F
2681,4621,/ttspool/mis/1226519128418_V145PF.pdf,1,290,Inputs for generation of experimental code ,F
4121,4641,/ttspool/mis/1226607007743_y000009.pdf,1,290,Inputs for generation of experimental code ,F
3622,4824,/ttspool/mis/1227029461601_Code 1971 rev - 0 proposal  1.doc,1,257,Spec Creation Section ,F
3622,4825,/ttspool/mis/1227029499151_Code 1971 rev - 0 proposal 1 reply (tokuyama).doc,1,257,Spec Creation Section ,F
1503,4835,"/ttspool/mis/1227039403064_Takeelic rev - 0, proposal 3.doc",1,257,Spec Creation Section ,F
1503,4836,/ttspool/mis/1227039425875_Takeelic rev - 0 proposal 3 reply.doc,1,257,Spec Creation Section ,F
1503,4837,"/ttspool/mis/1227039818716_Takeelic rev - 0, final spec.doc",1,252,Final Spec sent to Supplier ?   ,F
1503,4838,/ttspool/mis/1227039841122_Takeelic rev - 0 final accpt.doc,1,252,Final Spec sent to Supplier ?   ,F
2983,4862,/ttspool/mis/1227175144608_GYD3356.pdf,1,290,Inputs for generation of experimental code ,F
3921,4864,/ttspool/mis/1227184012416_Code 1700 rev - 3 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
3921,4865,/ttspool/mis/1227184044222_Code 1700 rev - 3 final accpt.doc,1,77,Final Spec sent to Supplier ?   ,F
1503,4866,/ttspool/mis/1227184696726_Takeelic rev - 0 final accpt.pdf,1,253,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2941,4887,/ttspool/mis/1227190573000_Code 4471  rev - 0 signed accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
432,4888,/ttspool/mis/1227193108099_Romax rev - 5 signed accept.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2302,4889,/ttspool/mis/1227196044058_MSDS X0003957 code 599.pdf,1,1010,Attach MSDS,F
2402,4901,/ttspool/mis/1227205275781_EWZ6570000.pdf,1,107,Inputs for generation of experimental code ,F
3892,4903,/ttspool/mis/1227252839653_GL2075.pdf,1,107,Inputs for generation of experimental code ,F
3921,4925,/ttspool/mis/1227298119802_Code 1700 rev - 3 final spec Acceptance Form.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2921,4982,/ttspool/mis/1227558119540_Beamic rev - 0 final spec.doc,1,252,Final Spec sent to Supplier ?   ,F
2921,4983,/ttspool/mis/1227558152287_Beamic rev -0 final accpt .doc,1,252,Final Spec sent to Supplier ?   ,F
3207,4984,/ttspool/mis/1227597413347_MSDS Cormanic ex Kumho; trigger; code.pdf,1,1010,Attach MSDS,F
4081,5001,/ttspool/mis/1227618444038_Stearic Acid - Double Pressure.pdf,1,1010,Attach MSDS,F
3922,5043,/ttspool/mis/1228138420002_Silanic rev - 2 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
3922,5044,/ttspool/mis/1228138440435_Silanic rev - 2 final accpt (jingzhou).doc,1,77,Final Spec sent to Supplier ?   ,F
3622,5082,/ttspool/mis/1228159385535_Code 1971 rev - 0 final spec.doc,1,252,Final Spec sent to Supplier ?   ,F
3622,5083,/ttspool/mis/1228159419822_Code 1971 rev -0 final accpt .doc,1,252,Final Spec sent to Supplier ?   ,F
2921,5084,/ttspool/mis/1228161065012_Beamic rev -0 final accpt .doc,1,253,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
3741,5085,/ttspool/mis/1228208630433_AFPOL1723 MSDS Trigger Code.pdf,1,1010,Attach MSDS,F
3622,5101,/ttspool/mis/1228226771052_Code 1971 rev -0 final accpt Dec 2008.doc,1,253,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
2722,5125,/ttspool/mis/1228242309789_Code 815 rev - 0 proposal 2.doc,1,257,Spec Creation Section ,F
2722,5126,/ttspool/mis/1228242341087_Code 815 rev - 0 proposal 2 reply (cabot).doc,1,257,Spec Creation Section ,F
3943,5127,/ttspool/mis/1228245795081_Caberite rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
3943,5128,/ttspool/mis/1228245816666_Caberite rev -1 final accpt .doc,1,529,Final Spec sent to Supplier ?   ,F
427,5130,/ttspool/mis/1228245979406_Irwanic rev -1 final accpt .doc,1,529,Final Spec sent to Supplier ?   ,F
447,5131,/ttspool/mis/1228246074371_Spotlite rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
447,5132,/ttspool/mis/1228246114911_Spotlite rev -1 final accpt .doc,1,529,Final Spec sent to Supplier ?   ,F
426,5133,/ttspool/mis/1228246186290_Xangite rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
426,5134,/ttspool/mis/1228246209284_Xangite rev -1 final accpt .doc,1,529,Final Spec sent to Supplier ?   ,F
428,5135,/ttspool/mis/1228246284763_Zenite rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
428,5136,/ttspool/mis/1228246314340_Zenite rev -1 final accpt .doc,1,529,Final Spec sent to Supplier ?   ,F
3926,5137,/ttspool/mis/1228297270368_1+5x.10ST.pdf,1,290,Inputs for generation of experimental code ,F
3927,5142,/ttspool/mis/1228298370374_3x.11+9x.11ST.pdf,1,290,Inputs for generation of experimental code ,F
3927,5143,/ttspool/mis/1228298380209_3x.11+9x.11ST.pdf,1,290,Inputs for generation of experimental code ,F
4421,5162,/ttspool/mis/1228332124846_Code 4-G rev - 0 proposal 1.doc,1,257,Spec Creation Section ,F
4421,5163,/ttspool/mis/1228332150060_Code 4-G rev - 0 proposal 1 reply (tsurumi).doc,1,257,Spec Creation Section ,F
4422,5164,/ttspool/mis/1228335239027_ButlyReclaimedRubber.pdf,1,1104,Attach MSDS,F
3922,5181,/ttspool/mis/1228393733986_Silanic rev-2 spec acceptance.pdf,1,76,on click of 'Send Mail' in Final pec accepted by Supplier Section,F
4362,5270,/ttspool/mis/1228743332346_MSDS Comodic ex Voronesh.pdf,1,1010,Attach MSDS,F
4362,5271,/ttspool/mis/1228743332355_MSDS SBR 1723.doc,1,1010,Attach MSDS,F
427,5276,/ttspool/mis/1228765786055_Irwanic rev - 1 final spec.doc,1,529,Final Spec sent to Supplier ?   ,F
2481,5281,/ttspool/mis/1228832137688_Baria MATERIAL SAFETY DATA SHEET(XB).doc,1,1010,Attach MSDS,F
2264,5282,/ttspool/mis/1228832302869_Dau Tieng MATERIAL SAFETY DATA SHEET(PB).doc,1,1010,Attach MSDS,F
2265,5283,/ttspool/mis/1228832413674_Dong Phu MATERIAL SAFETY DATA SHEET(DP).doc,1,1010,Attach MSDS,F
2261,5284,/ttspool/mis/1228832540152_Phu Rieng MATERIAL SAFETY DATA SHEET(PR).doc,1,1010,Attach MSDS,F
2279,5285,/ttspool/mis/1228832609678_Phuoc Hua MATERIAL SAFETY DATA SHEET(CP).doc,1,1010,Attach MSDS,F
3203,5289,/ttspool/mis/1228907786064_MSDS Comodic ex Kumho.pdf,1,1010,Attach MSDS,F
4409,5290,/ttspool/mis/1228914696826_MSDS 3M Cabic FPE0570N.pdf,1,1010,Attach MSDS,F
4409,5291,/ttspool/mis/1228916424349_Cabic rev - 6 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
4409,5292,/ttspool/mis/1228916449071_Cabic rev - 6 final accpt .doc,1,77,Final Spec sent to Supplier ?   ,F
2233,5421,/ttspool/mis/1229438912313_Code 4 rev - 9 final spec.doc,1,77,Final Spec sent to Supplier ?   ,F
2233,5422,/ttspool/mis/1229438934427_Code 4 rev - 9 final accpt.doc,1,77,Final Spec sent to Supplier ?   ,F
